trial_num,param:num_rules,method,F1,precision,recall,runtime
4,30.0,poerma,0.11078484872108037,0.0593365808397124,0.8333333333333335,na
4,30.0,tns,0.5758025701363098,0.5741935483870966,0.5774206349206349,na
4,30.0,sqsrules_splitall,0.5752840909090908,0.4364224137931034,0.84375,na
4,30.0,sqsrules_splitgreedy,0.84375,0.84375,0.84375,na
4,30.0,sqsrules_greedywoalph,0.5211693548387096,0.6875,0.41964285714285704,na
4,30.0,sqsrules_filter,-0.01,-0.01,-0.01,na
4,30.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
19,20.0,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,35.375699253877
19,20.0,cossu,-0.01,-0.01,-0.01,na
19,20.0,squish,0.6026785714285714,0.46875,0.84375,na
19,20.0,sqs,0.5192307692307693,0.375,0.84375,na
19,20.0,poerma,0.1295014270966175,0.07020576131687244,0.8333333333333333,na
19,20.0,tns,0.5744060699009611,0.5628117913832202,0.5864880952380952,na
19,20.0,sqsrules_splitall,0.5192307692307693,0.375,0.84375,na
19,20.0,sqsrules_splitgreedy,0.8316395663956639,0.8118386243386243,0.8524305555555556,na
19,20.0,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
19,20.0,sqsrules_filter,-0.01,-0.01,-0.01,na
19,20.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
13,50.0,secret,0.8671428571428564,0.8671428571428561,0.8671428571428568,54.94579067627589
13,50.0,cossu,-0.01,-0.01,-0.01,na
13,50.0,squish,-0.01,-0.01,-0.01,na
13,50.0,sqs,0.5625,0.421875,0.84375,na
13,50.0,poerma,0.13523791659424828,0.07360678435444795,0.8312222222222221,na
13,50.0,tns,0.569343769253082,0.5659197012138185,0.5728095238095241,na
13,50.0,sqsrules_splitall,0.5625,0.421875,0.84375,na
13,50.0,sqsrules_splitgreedy,0.8347922502334266,0.818738553113553,0.8514880952380952,na
13,50.0,sqsrules_greedywoalph,0.5275932447574837,0.6875,0.42803571428571435,na
13,50.0,sqsrules_filter,-0.01,-0.01,-0.01,na
13,50.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
18,20.0,secret,0.9111304684475418,0.8894368858654573,0.9339087301587302,30.690252010027567
18,20.0,cossu,-0.01,-0.01,-0.01,na
18,20.0,squish,-0.01,-0.01,-0.01,na
18,20.0,sqs,0.5357142857142857,0.39244186046511625,0.84375,na
18,20.0,poerma,0.12193377672888508,0.06577932098765432,0.8333333333333333,na
18,20.0,tns,0.5704557249347975,0.560997732426304,0.5802380952380952,na
18,20.0,sqsrules_splitall,0.5357142857142857,0.39244186046511625,0.84375,na
18,20.0,sqsrules_splitgreedy,0.7929586563307494,0.741243961352657,0.8524305555555556,na
18,20.0,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
18,20.0,sqsrules_filter,-0.01,-0.01,-0.01,na
18,20.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
1,20.0,secret,0.9394841269841269,0.9394841269841269,0.9394841269841269,32.46210114955902
1,20.0,cossu,-0.01,-0.01,-0.01,na
1,20.0,squish,-0.01,-0.01,-0.01,na
1,20.0,sqs,0.5192307692307693,0.375,0.84375,na
1,20.0,poerma,0.1361433605039013,0.07416885389326335,0.8280555555555555,na
1,20.0,tns,0.5704557249347975,0.560997732426304,0.5802380952380952,na
1,20.0,sqsrules_splitall,0.5192307692307693,0.375,0.84375,na
1,20.0,sqsrules_splitgreedy,0.84375,0.84375,0.84375,na
1,20.0,sqsrules_greedywoalph,0.6211730153079387,0.6875,0.5665178571428571,na
1,20.0,sqsrules_filter,-0.01,-0.01,-0.01,na
1,20.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
10,20.0,secret,0.9464285714285715,0.9464285714285714,0.9464285714285715,33.642246933778125
10,20.0,cossu,-0.01,-0.01,-0.01,na
10,20.0,squish,-0.01,-0.01,-0.01,na
10,20.0,sqs,0.5113636363636364,0.36684782608695654,0.84375,na
10,20.0,poerma,0.11188522170396176,0.059968354430379754,0.8333333333333333,na
10,20.0,tns,0.5683084203649155,0.5568594104308392,0.5802380952380952,na
10,20.0,sqsrules_splitall,0.5113636363636364,0.36684782608695654,0.84375,na
10,20.0,sqsrules_splitgreedy,0.8010335917312662,0.748792270531401,0.861111111111111,na
10,20.0,sqsrules_greedywoalph,0.6211730153079387,0.6875,0.5665178571428571,na
10,20.0,sqsrules_filter,-0.01,-0.01,-0.01,na
10,20.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
18,50.0,secret,0.8367400168036713,0.8285636476812938,0.8450793650793648,54.372023884455366
18,50.0,cossu,-0.01,-0.01,-0.01,na
18,50.0,squish,-0.01,-0.01,-0.01,na
18,50.0,sqs,0.5779109589041096,0.439453125,0.84375,na
18,50.0,poerma,0.13211232127536388,0.07182539682539688,0.8223809523809522,na
18,50.0,tns,0.5472425746663881,0.5647525676937438,0.5307857142857145,na
18,50.0,sqsrules_splitall,0.5779109589041096,0.439453125,0.84375,na
18,50.0,sqsrules_splitgreedy,0.818738553113553,0.7884149029982362,0.8514880952380952,na
18,50.0,sqsrules_greedywoalph,0.5977646454265161,0.6875,0.5287500000000002,na
18,50.0,sqsrules_filter,-0.01,-0.01,-0.01,na
18,50.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
12,40.0,secret,0.9238095238095233,0.923809523809523,0.9238095238095235,52.91951361099879
12,40.0,cossu,-0.01,-0.01,-0.01,na
12,40.0,squish,0.6081081081081081,0.4753521126760563,0.84375,na
12,40.0,sqs,0.5625,0.421875,0.84375,na
12,40.0,poerma,0.13596900337231835,0.07402343750000004,0.8333333333333334,na
12,40.0,tns,0.5637171656983961,0.5545296167247383,0.5732142857142859,na
12,40.0,sqsrules_splitall,0.5625,0.421875,0.84375,na
12,40.0,sqsrules_splitgreedy,0.8231707317073171,0.8035714285714286,0.84375,na
12,40.0,sqsrules_greedywoalph,0.6572033898305085,0.6875,0.6294642857142859,na
12,40.0,sqsrules_filter,-0.01,-0.01,-0.01,na
12,40.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
13,40.0,secret,0.9154761904761899,0.9154761904761897,0.9154761904761901,47.47956176598867
13,40.0,cossu,-0.01,-0.01,-0.01,na
13,40.0,squish,-0.01,-0.01,-0.01,na
13,40.0,sqs,0.5672268907563025,0.4272151898734177,0.84375,na
13,40.0,poerma,0.12916979890900748,0.07010925582354158,0.8196428571428573,na
13,40.0,tns,0.5742070465089818,0.57520325203252,0.5732142857142859,na
13,40.0,sqsrules_splitall,0.5672268907563025,0.4272151898734177,0.84375,na
13,40.0,sqsrules_splitgreedy,0.8035714285714286,0.7670454545454546,0.84375,na
13,40.0,sqsrules_greedywoalph,0.5130012212497455,0.6875,0.4091517857142857,na
13,40.0,sqsrules_filter,-0.01,-0.01,-0.01,na
13,40.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
3,10.0,secret,0.9384920634920636,0.9384920634920636,0.9384920634920635,28.882783794403075
3,10.0,cossu,-0.01,-0.01,-0.01,na
3,10.0,squish,0.5625,0.421875,0.84375,na
3,10.0,sqs,0.46875,0.3245192307692308,0.84375,na
3,10.0,poerma,0.12775581116702608,0.06918085969180858,0.8333333333333334,na
3,10.0,tns,0.5503893601336282,0.5200216450216449,0.5845238095238096,na
3,10.0,sqsrules_splitall,0.4722222222222222,0.3269230769230769,0.85,na
3,10.0,sqsrules_splitgreedy,0.7465277777777777,0.6398809523809523,0.8958333333333333,na
3,10.0,sqsrules_greedywoalph,0.6572033898305085,0.6875,0.6294642857142857,na
3,10.0,sqsrules_filter,-0.01,-0.01,-0.01,na
3,10.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
15,50.0,secret,0.8338095238095231,0.8338095238095228,0.8338095238095233,49.29139810005824
15,50.0,cossu,-0.01,-0.01,-0.01,na
15,50.0,squish,0.5920777105630526,0.4560483870967742,0.84375,na
15,50.0,sqs,0.5859375,0.4488031914893617,0.84375,na
15,50.0,poerma,0.13711298753518306,0.07470206799859802,0.8333333333333331,na
15,50.0,tns,0.5876426476445171,0.5936352318705258,0.5817698412698415,na
15,50.0,sqsrules_splitall,0.5859375,0.4488031914893617,0.84375,na
15,50.0,sqsrules_splitgreedy,0.830058560641085,0.8065663372267146,0.8549603174603174,na
15,50.0,sqsrules_greedywoalph,0.4660456730769231,0.6875,0.3525,na
15,50.0,sqsrules_filter,-0.01,-0.01,-0.01,na
15,50.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
16,40.0,secret,0.8881654988735339,0.8788424312814549,0.8976884920634918,52.28475099802017
16,40.0,cossu,-0.01,-0.01,-0.01,na
16,40.0,squish,0.5732928893905191,0.43413461538461534,0.84375,na
16,40.0,sqs,0.5720338983050848,0.4326923076923077,0.84375,na
16,40.0,poerma,0.12907079280041775,0.07009894867037729,0.8131250000000001,na
16,40.0,tns,0.5449588462096152,0.5459930313588846,0.5439285714285715,na
16,40.0,sqsrules_splitall,0.5720338983050848,0.4326923076923077,0.84375,na
16,40.0,sqsrules_splitgreedy,0.8304116251660995,0.8344990079365079,0.8263640873015874,na
16,40.0,sqsrules_greedywoalph,0.6211730153079389,0.6875,0.5665178571428573,na
16,40.0,sqsrules_filter,-0.01,-0.01,-0.01,na
16,40.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
5,20.0,secret,0.9175377468060393,0.8956916099773241,0.9404761904761905,35.318577349185944
5,20.0,cossu,-0.01,-0.01,-0.01,na
5,20.0,squish,0.6026785714285714,0.46875,0.84375,na
5,20.0,sqs,0.5443548387096774,0.4017857142857143,0.84375,na
5,20.0,poerma,0.11962393881989758,0.0644368858654573,0.8333333333333333,na
5,20.0,tns,0.5639550032150806,0.5447845804988665,0.5845238095238094,na
5,20.0,sqsrules_splitall,0.5443548387096774,0.4017857142857143,0.84375,na
5,20.0,sqsrules_splitgreedy,0.8201058201058201,0.7828282828282828,0.861111111111111,na
5,20.0,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
5,20.0,sqsrules_filter,-0.01,-0.01,-0.01,na
5,20.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
4,40.0,secret,0.9154761904761899,0.9154761904761897,0.9154761904761901,50.795124888420105
4,40.0,cossu,-0.01,-0.01,-0.01,na
4,40.0,squish,0.6026785714285714,0.46875,0.84375,na
4,40.0,sqs,0.5818965517241379,0.4440789473684211,0.84375,na
4,40.0,poerma,0.1564356253984855,0.08631991900784616,0.8333333333333334,na
4,40.0,tns,0.5761016602623495,0.5746806039488962,0.577529761904762,na
4,40.0,sqsrules_splitall,0.5818965517241379,0.4440789473684211,0.84375,na
4,40.0,sqsrules_splitgreedy,0.8032212885154062,0.7585978835978835,0.853422619047619,na
4,40.0,sqsrules_greedywoalph,0.6211730153079389,0.6875,0.5665178571428573,na
4,40.0,sqsrules_filter,-0.01,-0.01,-0.01,na
4,40.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
18,40.0,secret,0.9149801587301583,0.914980158730158,0.9149801587301585,50.44188069502513
18,40.0,cossu,-0.01,-0.01,-0.01,na
18,40.0,squish,-0.01,-0.01,-0.01,na
18,40.0,sqs,0.5818965517241379,0.4440789473684211,0.84375,na
18,40.0,poerma,0.1340092745421678,0.07286324786324791,0.8333333333333334,na
18,40.0,tns,0.5626156039026328,0.5797909407665501,0.5464285714285715,na
18,40.0,sqsrules_splitall,0.5818965517241379,0.4440789473684211,0.84375,na
18,40.0,sqsrules_splitgreedy,0.8032212885154062,0.7585978835978835,0.853422619047619,na
18,40.0,sqsrules_greedywoalph,0.5597930702598652,0.6875,0.4720982142857143,na
18,40.0,sqsrules_filter,-0.01,-0.01,-0.01,na
18,40.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
1,30.0,secret,0.9404761904761901,0.9404761904761899,0.9404761904761902,38.61250918706258
1,30.0,cossu,-0.01,-0.01,-0.01,na
1,30.0,squish,-0.01,-0.01,-0.01,na
1,30.0,sqs,0.538563829787234,0.3955078125,0.84375,na
1,30.0,poerma,0.13013091234145,0.07060127459129957,0.829814814814815,na
1,30.0,tns,0.5753024438992789,0.5729262672811057,0.5776984126984127,na
1,30.0,sqsrules_splitall,0.538563829787234,0.3955078125,0.84375,na
1,30.0,sqsrules_splitgreedy,0.8221326164874552,0.7964409722222222,0.849537037037037,na
1,30.0,sqsrules_greedywoalph,0.6083454018826937,0.6875,0.5455357142857142,na
1,30.0,sqsrules_filter,-0.01,-0.01,-0.01,na
1,30.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
7,10.0,secret,0.9141648852123804,0.9404761904761907,0.8892857142857142,26.512508753935496
7,10.0,cossu,-0.01,-0.01,-0.01,na
7,10.0,squish,-0.01,-0.01,-0.01,na
7,10.0,sqs,0.46050269299820473,0.3166666666666667,0.84375,na
7,10.0,poerma,0.12705095948026582,0.06938271604938269,0.7525000000000001,na
7,10.0,tns,0.5250281562617318,0.5198051948051948,0.5303571428571429,na
7,10.0,sqsrules_splitall,0.4773951519815314,0.3282407407407408,0.875,na
7,10.0,sqsrules_splitgreedy,0.7678574404613101,0.7175925925925926,0.8256944444444443,na
7,10.0,sqsrules_greedywoalph,0.6381400766600106,0.6779100529100529,0.6027777777777777,na
7,10.0,sqsrules_filter,-0.01,-0.01,-0.01,na
7,10.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
19,30.0,secret,0.9404761904761901,0.9404761904761899,0.9404761904761902,40.02437592347463
19,30.0,cossu,-0.01,-0.01,-0.01,na
19,30.0,squish,0.5886627906976744,0.45200892857142855,0.84375,na
19,30.0,sqs,0.5502717391304348,0.40826612903225806,0.84375,na
19,30.0,poerma,0.14873942248974972,0.08165708812260541,0.8333333333333335,na
19,30.0,tns,0.5604522662381975,0.5456221198156682,0.5761111111111111,na
19,30.0,sqsrules_splitall,0.5502717391304348,0.40826612903225806,0.84375,na
19,30.0,sqsrules_splitgreedy,0.8299180327868854,0.8165322580645161,0.84375,na
19,30.0,sqsrules_greedywoalph,0.6572033898305085,0.6875,0.6294642857142858,na
19,30.0,sqsrules_filter,-0.01,-0.01,-0.01,na
19,30.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
4,10.0,secret,0.9404761904761906,0.9404761904761907,0.9404761904761905,32.59408229589462
4,10.0,cossu,-0.01,-0.01,-0.01,na
4,10.0,squish,-0.01,-0.01,-0.01,na
4,10.0,sqs,0.4821428571428572,0.3375,0.84375,na
4,10.0,poerma,0.11258050892197233,0.06036801132342533,0.8333333333333334,na
4,10.0,tns,0.5490888262620441,0.5279220779220779,0.5720238095238096,na
4,10.0,sqsrules_splitall,0.4953617810760668,0.34675324675324676,0.8668831168831168,na
4,10.0,sqsrules_splitgreedy,0.7638888888888888,0.6757478632478632,0.8784722222222221,na
4,10.0,sqsrules_greedywoalph,0.6572033898305085,0.6875,0.6294642857142857,na
4,10.0,sqsrules_filter,-0.01,-0.01,-0.01,na
4,10.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
14,50.0,secret,0.8942951438000937,0.8855275443510728,0.9032380952380948,58.62610828081767
14,50.0,cossu,-0.01,-0.01,-0.01,na
14,50.0,squish,-0.01,-0.01,-0.01,na
14,50.0,sqs,0.5818965517241379,0.4440789473684211,0.84375,na
14,50.0,poerma,0.13811259619279068,0.07529588411941358,0.8333333333333331,na
14,50.0,tns,0.5565080186613037,0.5610410830999062,0.5520476190476192,na
14,50.0,sqsrules_splitall,0.5818965517241379,0.4440789473684211,0.84375,na
14,50.0,sqsrules_splitgreedy,0.8035714285714286,0.7670454545454546,0.84375,na
14,50.0,sqsrules_greedywoalph,0.5462977457733251,0.6875,0.45321428571428585,na
14,50.0,sqsrules_filter,-0.01,-0.01,-0.01,na
14,50.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
11,20.0,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,32.71090001265208
11,20.0,cossu,-0.01,-0.01,-0.01,na
11,20.0,squish,0.5625,0.421875,0.84375,na
11,20.0,sqs,0.5443548387096774,0.4017857142857143,0.84375,na
11,20.0,poerma,0.14643992098256464,0.08027306967984935,0.8333333333333333,na
11,20.0,tns,0.5641462643777087,0.5489229024943313,0.5802380952380952,na
11,20.0,sqsrules_splitall,0.5443548387096774,0.4017857142857143,0.84375,na
11,20.0,sqsrules_splitgreedy,0.8316395663956639,0.8118386243386243,0.8524305555555556,na
11,20.0,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
11,20.0,sqsrules_filter,-0.01,-0.01,-0.01,na
11,20.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
17,40.0,secret,0.9071428571428566,0.9071428571428563,0.9071428571428569,43.266191856066385
17,40.0,cossu,0.4970424958407863,0.4440759637188206,0.5643551587301586,na
17,40.0,squish,0.576923076923077,0.4383116883116883,0.84375,na
17,40.0,sqs,0.5672268907563025,0.4272151898734177,0.84375,na
17,40.0,poerma,0.12811842500751436,0.06939356939356944,0.8333333333333334,na
17,40.0,tns,0.5571398333174388,0.5662020905923342,0.5483630952380953,na
17,40.0,sqsrules_splitall,0.5672268907563025,0.4272151898734177,0.84375,na
17,40.0,sqsrules_splitgreedy,0.8027544351073763,0.7581569664902998,0.8529265873015873,na
17,40.0,sqsrules_greedywoalph,0.25610964332893,0.6875,0.15736607142857142,na
17,40.0,sqsrules_filter,-0.01,-0.01,-0.01,na
17,40.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
7,30.0,secret,0.9206960139409103,0.9307608100711543,0.9108465608465607,46.82458064953486
7,30.0,cossu,-0.01,-0.01,-0.01,na
7,30.0,squish,-0.01,-0.01,-0.01,na
7,30.0,sqs,0.5443548387096774,0.4017857142857143,0.84375,na
7,30.0,poerma,0.1361000665296339,0.07432195975503067,0.806388888888889,na
7,30.0,tns,0.5495244654526494,0.5591781874039938,0.5401984126984126,na
7,30.0,sqsrules_splitall,0.5443548387096774,0.4017857142857143,0.84375,na
7,30.0,sqsrules_splitgreedy,0.8158098004132678,0.7964409722222222,0.8361441798941799,na
7,30.0,sqsrules_greedywoalph,0.5523504273504273,0.6875,0.46160714285714277,na
7,30.0,sqsrules_filter,-0.01,-0.01,-0.01,na
7,30.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
6,40.0,secret,0.9149801587301583,0.914980158730158,0.9149801587301585,46.382505929470064
6,40.0,cossu,-0.01,-0.01,-0.01,na
6,40.0,squish,-0.01,-0.01,-0.01,na
6,40.0,sqs,0.5625,0.421875,0.84375,na
6,40.0,poerma,0.14180106688619748,0.07749375142013183,0.8333333333333334,na
6,40.0,tns,0.5706578511854156,0.5623112659698022,0.5792559523809525,na
6,40.0,sqsrules_splitall,0.5625,0.421875,0.84375,na
6,40.0,sqsrules_splitgreedy,0.8179145152036718,0.7893826135105204,0.8485863095238095,na
6,40.0,sqsrules_greedywoalph,0.6017664779989046,0.6875,0.5350446428571429,na
6,40.0,sqsrules_filter,-0.01,-0.01,-0.01,na
6,40.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
1,50.0,secret,0.8828571428571421,0.8828571428571418,0.8828571428571425,54.98085596561432
1,50.0,cossu,-0.01,-0.01,-0.01,na
1,50.0,squish,0.5869565217391304,0.44999999999999996,0.84375,na
1,50.0,sqs,0.5818965517241379,0.4440789473684211,0.84375,na
1,50.0,poerma,0.14912222590804985,0.08190833814750631,0.8312222222222221,na
1,50.0,tns,0.5575402130173824,0.5595471521942107,0.5555476190476193,na
1,50.0,sqsrules_splitall,0.5818965517241379,0.4440789473684211,0.84375,na
1,50.0,sqsrules_splitgreedy,0.815018315018315,0.7848324514991182,0.8476190476190476,na
1,50.0,sqsrules_greedywoalph,0.4875314333612741,0.6875,0.3776785714285715,na
1,50.0,sqsrules_filter,-0.01,-0.01,-0.01,na
1,50.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
0,30.0,secret,0.9404761904761901,0.9404761904761899,0.9404761904761902,41.47154140869777
0,30.0,cossu,-0.01,-0.01,-0.01,na
0,30.0,squish,0.5818965517241379,0.4440789473684211,0.84375,na
0,30.0,sqs,0.5328947368421053,0.3894230769230769,0.84375,na
0,30.0,poerma,0.10391915548677712,0.055414771496642874,0.8333333333333335,na
0,30.0,tns,0.558511126545899,0.5456221198156682,0.5720238095238095,na
0,30.0,sqsrules_splitall,0.5328947368421053,0.3894230769230769,0.84375,na
0,30.0,sqsrules_splitgreedy,0.8221326164874552,0.7964409722222222,0.849537037037037,na
0,30.0,sqsrules_greedywoalph,0.6083454018826937,0.6875,0.5455357142857142,na
0,30.0,sqsrules_filter,-0.01,-0.01,-0.01,na
0,30.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
11,10.0,secret,0.9384920634920637,0.9384920634920636,0.9384920634920636,25.212780209382377
11,10.0,cossu,-0.01,-0.01,-0.01,na
11,10.0,squish,0.5443548387096774,0.4017857142857143,0.84375,na
11,10.0,sqs,0.4963235294117647,0.3515625,0.84375,na
11,10.0,poerma,0.11319126336055231,0.0607193732193732,0.8333333333333334,na
11,10.0,tns,0.5503893601336282,0.5200216450216449,0.5845238095238096,na
11,10.0,sqsrules_splitall,0.4963235294117647,0.3515625,0.84375,na
11,10.0,sqsrules_splitgreedy,0.7789855072463766,0.689102564102564,0.8958333333333333,na
11,10.0,sqsrules_greedywoalph,0.6572033898305085,0.6875,0.6294642857142857,na
11,10.0,sqsrules_filter,-0.01,-0.01,-0.01,na
11,10.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
2,10.0,secret,0.8919123204837491,0.8513708513708514,0.9365079365079364,18.308577891190847
2,10.0,cossu,-0.01,-0.01,-0.01,na
2,10.0,squish,0.5625,0.421875,0.84375,na
2,10.0,sqs,0.4963235294117647,0.3515625,0.84375,na
2,10.0,poerma,0.10110893672537505,0.05381944444444443,0.8333333333333334,na
2,10.0,tns,0.5503893601336282,0.5200216450216449,0.5845238095238096,na
2,10.0,sqsrules_splitall,0.4963235294117647,0.3515625,0.84375,na
2,10.0,sqsrules_splitgreedy,0.8201058201058201,0.7828282828282828,0.861111111111111,na
2,10.0,sqsrules_greedywoalph,0.6572033898305085,0.6875,0.6294642857142857,na
2,10.0,sqsrules_filter,-0.01,-0.01,-0.01,na
2,10.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
0,10.0,secret,0.9404761904761906,0.9404761904761907,0.9404761904761905,37.107174932956696
0,10.0,cossu,-0.01,-0.01,-0.01,na
0,10.0,squish,0.5113636363636364,0.36684782608695654,0.84375,na
0,10.0,sqs,0.4963235294117647,0.3515625,0.84375,na
0,10.0,poerma,0.022410966175922874,0.01135821219353439,0.8333333333333334,na
0,10.0,tns,0.5503893601336282,0.5200216450216449,0.5845238095238096,na
0,10.0,sqsrules_splitall,0.4963235294117647,0.3515625,0.84375,na
0,10.0,sqsrules_splitgreedy,0.7789855072463766,0.689102564102564,0.8958333333333333,na
0,10.0,sqsrules_greedywoalph,0.6572033898305085,0.6875,0.6294642857142857,na
0,10.0,sqsrules_filter,-0.01,-0.01,-0.01,na
0,10.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
9,20.0,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,35.998420286178586
9,20.0,cossu,-0.01,-0.01,-0.01,na
9,20.0,squish,-0.01,-0.01,-0.01,na
9,20.0,sqs,0.5443548387096774,0.4017857142857143,0.84375,na
9,20.0,poerma,0.1178348360855912,0.06343060231949121,0.8280555555555555,na
9,20.0,tns,0.5496235568453072,0.5289115646258506,0.5720238095238095,na
9,20.0,sqsrules_splitall,0.5443548387096774,0.4017857142857143,0.84375,na
9,20.0,sqsrules_splitgreedy,0.8035714285714286,0.7670454545454546,0.84375,na
9,20.0,sqsrules_greedywoalph,0.6211730153079387,0.6875,0.5665178571428571,na
9,20.0,sqsrules_filter,-0.01,-0.01,-0.01,na
9,20.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
10,50.0,secret,0.8871428571428565,0.8871428571428561,0.8871428571428568,56.58952094713847
10,50.0,cossu,-0.01,-0.01,-0.01,na
10,50.0,squish,0.5869565217391304,0.44999999999999996,0.84375,na
10,50.0,sqs,0.598404255319149,0.4635989010989011,0.84375,na
10,50.0,poerma,0.2095410917816438,0.12001133786848081,0.8249999999999998,na
10,50.0,tns,0.5715285851845464,0.5645191409897289,0.578714285714286,na
10,50.0,sqsrules_splitall,0.598404255319149,0.4635989010989011,0.84375,na
10,50.0,sqsrules_splitgreedy,0.814625850340136,0.7775974025974025,0.8553571428571428,na
10,50.0,sqsrules_greedywoalph,0.6135284810126584,0.6875,0.5539285714285717,na
10,50.0,sqsrules_filter,-0.01,-0.01,-0.01,na
10,50.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
11,30.0,secret,0.9404761904761901,0.9404761904761899,0.9404761904761902,33.70562268098195
11,30.0,cossu,0.42136449564278156,0.30646945646945634,0.6740740740740739,na
11,30.0,squish,0.5972983555207517,0.4622727272727273,0.84375,na
11,30.0,sqs,0.5219072164948453,0.37779850746268656,0.84375,na
11,30.0,poerma,0.12115398280395089,0.06532567049808433,0.8333333333333335,na
11,30.0,tns,0.5670893825432919,0.5607142857142856,0.5736111111111111,na
11,30.0,sqsrules_splitall,0.5219072164948453,0.37779850746268656,0.84375,na
11,30.0,sqsrules_splitgreedy,0.833973374295955,0.8079117063492064,0.8617724867724867,na
11,30.0,sqsrules_greedywoalph,0.6572033898305085,0.6875,0.6294642857142858,na
11,30.0,sqsrules_filter,-0.01,-0.01,-0.01,na
11,30.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
3,20.0,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,37.364947108427685
3,20.0,cossu,-0.01,-0.01,-0.01,na
3,20.0,squish,0.6136363636363635,0.48214285714285715,0.84375,na
3,20.0,sqs,0.5357142857142857,0.39244186046511625,0.84375,na
3,20.0,poerma,0.11816424518301429,0.06359060402684565,0.8333333333333333,na
3,20.0,tns,0.5704557249347975,0.560997732426304,0.5802380952380952,na
3,20.0,sqsrules_splitall,0.5357142857142857,0.39244186046511625,0.84375,na
3,20.0,sqsrules_splitgreedy,0.84375,0.84375,0.84375,na
3,20.0,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
3,20.0,sqsrules_filter,-0.01,-0.01,-0.01,na
3,20.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
2,30.0,secret,0.9404761904761901,0.9404761904761899,0.9404761904761902,39.9699208855629
2,30.0,cossu,-0.01,-0.01,-0.01,na
2,30.0,squish,0.5903637770897833,0.45401785714285714,0.84375,na
2,30.0,sqs,0.5443548387096774,0.4017857142857143,0.84375,na
2,30.0,poerma,0.11189542140642296,0.059974214721050204,0.8333333333333335,na
2,30.0,tns,0.5474767609364989,0.5549539170506913,0.5401984126984126,na
2,30.0,sqsrules_splitall,0.5443548387096774,0.4017857142857143,0.84375,na
2,30.0,sqsrules_splitgreedy,0.8090828924162257,0.7723063973063973,0.849537037037037,na
2,30.0,sqsrules_greedywoalph,0.6327627409216064,0.6855820105820105,0.5875,na
2,30.0,sqsrules_filter,-0.01,-0.01,-0.01,na
2,30.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
6,10.0,secret,0.9384920634920637,0.9384920634920636,0.9384920634920636,29.737659506003062
6,10.0,cossu,-0.01,-0.01,-0.01,na
6,10.0,squish,-0.01,-0.01,-0.01,na
6,10.0,sqs,0.4963235294117647,0.3515625,0.84375,na
6,10.0,poerma,0.12272367379255737,0.06623931623931623,0.8333333333333334,na
6,10.0,tns,0.5490888262620441,0.5279220779220779,0.5720238095238096,na
6,10.0,sqsrules_splitall,0.4963235294117647,0.3515625,0.84375,na
