trial_num,param:noise,method,F1,precision,recall,runtime
4,0.6000000000000001,poerma,0.09552855774562687,0.05066844919786097,0.8333333333333333,na
4,0.6000000000000001,tns,0.5779843620130931,0.5693310657596373,0.5869047619047618,na
4,0.6000000000000001,sqsrules_splitall,0.6026785714285714,0.46875,0.84375,na
4,0.6000000000000001,sqsrules_splitgreedy,0.84375,0.84375,0.84375,na
4,0.6000000000000001,sqsrules_greedywoalph,0.6211730153079387,0.6875,0.5665178571428571,na
4,0.6000000000000001,sqsrules_filter,-0.01,-0.01,-0.01,na
4,0.6000000000000001,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
19,0.4,secret,0.9175377468060393,0.8956916099773241,0.9404761904761905,27.645068164666494
19,0.4,cossu,0.3974621930470947,0.2870723104056437,0.6457936507936506,na
19,0.4,squish,0.5649944567627494,0.4246875,0.84375,na
19,0.4,sqs,0.5357142857142857,0.39244186046511625,0.84375,na
19,0.4,poerma,0.11641391918902512,0.06257792445911259,0.8333333333333333,na
19,0.4,tns,0.5672733378138056,0.5548752834467123,0.5802380952380952,na
19,0.4,sqsrules_splitall,0.5357142857142857,0.39244186046511625,0.84375,na
19,0.4,sqsrules_splitgreedy,0.8201058201058201,0.7828282828282828,0.861111111111111,na
19,0.4,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
19,0.4,sqsrules_filter,-0.01,-0.01,-0.01,na
19,0.4,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
13,1.0,secret,0.001,0.001,0.001,12.966883365313212
13,1.0,cossu,0.001,0.001,0.001,na
13,1.0,squish,0.001,0.001,0.001,na
13,1.0,sqs,0.001,0.001,0.001,na
13,1.0,poerma,-0.01,-0.01,-0.01,na
13,1.0,tns,0.10186524552721736,0.0884920634920635,0.12,na
13,1.0,sqsrules_splitall,0.001,0.001,0.001,na
13,1.0,sqsrules_splitgreedy,0.001,0.001,0.001,na
13,1.0,sqsrules_greedywoalph,0.001,0.001,0.001,na
13,1.0,sqsrules_filter,0.001,0.001,0.001,na
13,1.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
18,0.4,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,30.318154660860696
18,0.4,cossu,-0.01,-0.01,-0.01,na
18,0.4,squish,0.5921052631578947,0.4560810810810811,0.84375,na
18,0.4,sqs,0.5357142857142857,0.39244186046511625,0.84375,na
18,0.4,poerma,0.10137947437269593,0.05397277619499842,0.8333333333333333,na
18,0.4,tns,0.5704557249347975,0.560997732426304,0.5802380952380952,na
18,0.4,sqsrules_splitall,0.5357142857142857,0.39244186046511625,0.84375,na
18,0.4,sqsrules_splitgreedy,0.8010335917312662,0.748792270531401,0.861111111111111,na
18,0.4,sqsrules_greedywoalph,0.6211730153079387,0.6875,0.5665178571428571,na
18,0.4,sqsrules_filter,-0.01,-0.01,-0.01,na
18,0.4,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
1,0.4,secret,0.9175377468060393,0.8956916099773241,0.9404761904761905,31.401588094234466
1,0.4,cossu,-0.01,-0.01,-0.01,na
1,0.4,squish,0.6136363636363635,0.48214285714285715,0.84375,na
1,0.4,sqs,0.5625,0.421875,0.84375,na
1,0.4,poerma,0.11426138448988192,0.06136445892146218,0.8280555555555555,na
1,0.4,tns,0.570755086620124,0.565249433106576,0.5763690476190476,na
1,0.4,sqsrules_splitall,0.5625,0.421875,0.84375,na
1,0.4,sqsrules_splitgreedy,0.84375,0.84375,0.84375,na
1,0.4,sqsrules_greedywoalph,0.6211730153079387,0.6875,0.5665178571428571,na
1,0.4,sqsrules_filter,-0.01,-0.01,-0.01,na
1,0.4,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
10,0.4,secret,0.9175377468060393,0.8956916099773241,0.9404761904761905,32.93379179239273
10,0.4,cossu,-0.01,-0.01,-0.01,na
10,0.4,squish,0.5818965517241379,0.4440789473684211,0.84375,na
10,0.4,sqs,0.5357142857142857,0.39244186046511625,0.84375,na
10,0.4,poerma,0.0977728872230437,0.0519330289193303,0.8333333333333333,na
10,0.4,tns,0.5560723471908438,0.5409863945578234,0.5720238095238095,na
10,0.4,sqsrules_splitall,0.5357142857142857,0.39244186046511625,0.84375,na
10,0.4,sqsrules_splitgreedy,0.8231707317073171,0.8035714285714286,0.84375,na
10,0.4,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
10,0.4,sqsrules_filter,-0.01,-0.01,-0.01,na
10,0.4,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
18,1.0,secret,0.001,0.001,0.001,12.192869973182678
18,1.0,cossu,0.001,0.001,0.001,na
18,1.0,squish,0.001,0.001,0.001,na
18,1.0,sqs,0.001,0.001,0.001,na
18,1.0,poerma,-0.01,-0.01,-0.01,na
18,1.0,tns,0.0929556022501279,0.09767573696145124,0.08867063492063491,na
18,1.0,sqsrules_splitall,0.001,0.001,0.001,na
18,1.0,sqsrules_splitgreedy,0.001,0.001,0.001,na
18,1.0,sqsrules_greedywoalph,0.001,0.001,0.001,na
18,1.0,sqsrules_filter,0.001,0.001,0.001,na
18,1.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
12,0.8,secret,0.7738095238095236,0.7738095238095236,0.7738095238095237,20.867574417591094
12,0.8,cossu,0.5007820893505778,0.42171957671957655,0.616329365079365,na
12,0.8,squish,0.7180851063829787,0.625,0.84375,na
12,0.8,sqs,0.6887755102040816,0.5818965517241379,0.84375,na
12,0.8,poerma,0.08944163874073725,0.0472568578553616,0.8333333333333333,na
12,0.8,tns,0.5568725760546894,0.58630007558579,0.5302579365079365,na
12,0.8,sqsrules_splitall,0.6887755102040816,0.5818965517241379,0.84375,na
12,0.8,sqsrules_splitgreedy,0.84375,0.84375,0.84375,na
12,0.8,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
12,0.8,sqsrules_filter,-0.01,-0.01,-0.01,na
12,0.8,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
13,0.8,secret,0.7904761904761903,0.7904761904761903,0.7904761904761904,20.065416395664215
13,0.8,cossu,0.5442213002041484,0.4756172839506171,0.6359523809523808,na
13,0.8,squish,0.6887755102040816,0.5818965517241379,0.84375,na
13,0.8,sqs,0.6887755102040816,0.5818965517241379,0.84375,na
13,0.8,poerma,0.11670875161667797,0.06274834437086094,0.8333333333333333,na
13,0.8,tns,0.5873176815204076,0.5906651549508694,0.5840079365079365,na
13,0.8,sqsrules_splitall,0.6887755102040816,0.5818965517241379,0.84375,na
13,0.8,sqsrules_splitgreedy,0.84375,0.84375,0.84375,na
13,0.8,sqsrules_greedywoalph,0.581334332833583,0.6875,0.5035714285714284,na
13,0.8,sqsrules_filter,-0.01,-0.01,-0.01,na
13,0.8,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
3,0.2,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,33.720996987819674
3,0.2,cossu,-0.01,-0.01,-0.01,na
3,0.2,squish,-0.01,-0.01,-0.01,na
3,0.2,sqs,0.5113636363636364,0.36684782608695654,0.84375,na
3,0.2,poerma,0.1374483208819903,0.074901185770751,0.8333333333333333,na
3,0.2,tns,0.5704557249347975,0.560997732426304,0.5802380952380952,na
3,0.2,sqsrules_splitall,0.5113636363636364,0.36684782608695654,0.84375,na
3,0.2,sqsrules_splitgreedy,0.8410762679055361,0.821050642479214,0.8621031746031746,na
3,0.2,sqsrules_greedywoalph,0.6211730153079387,0.6875,0.5665178571428571,na
3,0.2,sqsrules_filter,-0.01,-0.01,-0.01,na
3,0.2,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
15,1.0,secret,0.001,0.001,0.001,12.453745154539744
15,1.0,cossu,0.001,0.001,0.001,na
15,1.0,squish,0.001,0.001,0.001,na
15,1.0,sqs,0.001,0.001,0.001,na
15,1.0,poerma,-0.01,-0.01,-0.01,na
15,1.0,tns,0.04085282533558396,0.0376984126984127,0.044583333333333336,na
15,1.0,sqsrules_splitall,0.001,0.001,0.001,na
15,1.0,sqsrules_splitgreedy,0.001,0.001,0.001,na
15,1.0,sqsrules_greedywoalph,0.001,0.001,0.001,na
15,1.0,sqsrules_filter,-0.01,-0.01,-0.01,na
15,1.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
16,0.8,secret,0.7549361207897792,0.7369614512471654,0.7738095238095237,20.48225875298182
16,0.8,cossu,0.5109359313191779,0.47739682539682543,0.5495436507936508,na
16,0.8,squish,0.7336956521739131,0.6490384615384616,0.84375,na
16,0.8,sqs,0.703125,0.6026785714285714,0.84375,na
16,0.8,poerma,0.09729800614633759,0.05166515289131094,0.8333333333333333,na
16,0.8,tns,0.4980163687797118,0.6253401360544218,0.41376984126984134,na
16,0.8,sqsrules_splitall,0.703125,0.6026785714285714,0.84375,na
16,0.8,sqsrules_splitgreedy,0.84375,0.84375,0.84375,na
16,0.8,sqsrules_greedywoalph,0.5370498614958449,0.6875,0.44062499999999993,na
16,0.8,sqsrules_filter,-0.01,-0.01,-0.01,na
16,0.8,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
5,0.4,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,31.45139463742574
5,0.4,cossu,-0.01,-0.01,-0.01,na
5,0.4,squish,0.6026785714285714,0.46875,0.84375,na
5,0.4,sqs,0.5532786885245901,0.4115853658536585,0.84375,na
5,0.4,poerma,0.10561853434925357,0.05638227513227514,0.8333333333333333,na
5,0.4,tns,0.5560723471908438,0.5409863945578234,0.5720238095238095,na
5,0.4,sqsrules_splitall,0.5532786885245901,0.4115853658536585,0.84375,na
5,0.4,sqsrules_splitgreedy,0.8035714285714286,0.7670454545454546,0.84375,na
5,0.4,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
5,0.4,sqsrules_filter,-0.01,-0.01,-0.01,na
5,0.4,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
4,0.8,secret,0.7738095238095236,0.7738095238095236,0.7738095238095237,20.54174269835154
4,0.8,cossu,0.5141786077868525,0.49867724867724866,0.5306746031746031,na
4,0.8,squish,0.7336956521739131,0.6490384615384616,0.84375,na
4,0.8,sqs,0.6887755102040816,0.5818965517241379,0.84375,na
4,0.8,poerma,0.11528867798260026,0.06192810457516341,0.8333333333333333,na
4,0.8,tns,0.5465494171731311,0.5702947845804991,0.524702380952381,na
4,0.8,sqsrules_splitall,0.6887755102040816,0.5818965517241379,0.84375,na
4,0.8,sqsrules_splitgreedy,0.84375,0.84375,0.84375,na
4,0.8,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
4,0.8,sqsrules_filter,-0.01,-0.01,-0.01,na
4,0.8,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
18,0.8,secret,0.7549361207897792,0.7369614512471654,0.7738095238095237,20.975766177972158
18,0.8,cossu,0.5083675787670618,0.553363567649282,0.47013888888888883,na
18,0.8,squish,0.703125,0.6026785714285714,0.84375,na
18,0.8,sqs,0.6617647058823529,0.5443548387096774,0.84375,na
18,0.8,poerma,0.11087267525035767,0.05938697318007664,0.8333333333333333,na
18,0.8,tns,0.4476459841292129,0.5976946334089193,0.3578174603174603,na
18,0.8,sqsrules_splitall,0.6617647058823529,0.5443548387096774,0.84375,na
18,0.8,sqsrules_splitgreedy,0.84375,0.84375,0.84375,na
18,0.8,sqsrules_greedywoalph,0.4875314333612741,0.6875,0.3776785714285714,na
18,0.8,sqsrules_filter,-0.01,-0.01,-0.01,na
18,0.8,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
1,0.6000000000000001,secret,0.9071428571428574,0.9071428571428575,0.9071428571428573,24.999312392870586
1,0.6000000000000001,cossu,0.44254935225358816,0.3409051909051908,0.6305555555555553,na
1,0.6000000000000001,squish,0.594661610268378,0.4591216216216216,0.84375,na
1,0.6000000000000001,sqs,0.5921052631578947,0.4560810810810811,0.84375,na
1,0.6000000000000001,poerma,0.10992762890319997,0.05887152777777778,0.8280555555555555,na
1,0.6000000000000001,tns,0.5560723471908438,0.5409863945578234,0.5720238095238095,na
1,0.6000000000000001,sqsrules_splitall,0.5921052631578947,0.4560810810810811,0.84375,na
1,0.6000000000000001,sqsrules_splitgreedy,0.84375,0.84375,0.84375,na
1,0.6000000000000001,sqsrules_greedywoalph,0.6211730153079387,0.6875,0.5665178571428571,na
1,0.6000000000000001,sqsrules_filter,-0.01,-0.01,-0.01,na
1,0.6000000000000001,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
7,0.2,secret,0.9275020242296468,0.9404761904761904,0.9148809523809524,33.84876682360967
7,0.2,cossu,-0.01,-0.01,-0.01,na
7,0.2,squish,-0.01,-0.01,-0.01,na
7,0.2,sqs,0.5113636363636364,0.36684782608695654,0.84375,na
7,0.2,poerma,0.13713028845060676,0.07505533421868082,0.7929166666666665,na
7,0.2,tns,0.5356570058891216,0.5209750566893427,0.5511904761904762,na
7,0.2,sqsrules_splitall,0.5208333333333334,0.3736413043478261,0.859375,na
7,0.2,sqsrules_splitgreedy,0.813947020767418,0.8022014361300075,0.8260416666666666,na
7,0.2,sqsrules_greedywoalph,0.6485682401066796,0.6846230158730159,0.6161210317460317,na
7,0.2,sqsrules_filter,-0.01,-0.01,-0.01,na
7,0.2,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
19,0.6000000000000001,secret,0.9175377468060393,0.8956916099773241,0.9404761904761905,26.708643583456674
19,0.6000000000000001,cossu,0.414126984126984,0.310595238095238,0.6211904761904761,na
19,0.6000000000000001,squish,0.6136363636363635,0.48214285714285715,0.84375,na
19,0.6000000000000001,sqs,0.5818965517241379,0.4440789473684211,0.84375,na
19,0.6000000000000001,poerma,0.1109637230231031,0.059439219784047384,0.8333333333333333,na
19,0.6000000000000001,tns,0.5672733378138056,0.5548752834467123,0.5802380952380952,na
19,0.6000000000000001,sqsrules_splitall,0.5818965517241379,0.4440789473684211,0.84375,na
19,0.6000000000000001,sqsrules_splitgreedy,0.84375,0.84375,0.84375,na
19,0.6000000000000001,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
19,0.6000000000000001,sqsrules_filter,-0.01,-0.01,-0.01,na
19,0.6000000000000001,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
4,0.2,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,28.83669081926346
4,0.2,cossu,-0.01,-0.01,-0.01,na
4,0.2,squish,-0.01,-0.01,-0.01,na
4,0.2,sqs,0.4963235294117647,0.3515625,0.84375,na
4,0.2,poerma,0.15418701392656903,0.08495266567015447,0.8333333333333333,na
4,0.2,tns,0.5800282688209427,0.5798185941043086,0.5802380952380952,na
4,0.2,sqsrules_splitall,0.4963235294117647,0.3515625,0.84375,na
4,0.2,sqsrules_splitgreedy,0.8316395663956639,0.8118386243386243,0.8524305555555556,na
4,0.2,sqsrules_greedywoalph,0.581334332833583,0.6875,0.5035714285714284,na
4,0.2,sqsrules_filter,-0.01,-0.01,-0.01,na
4,0.2,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
14,1.0,secret,0.001,0.001,0.001,12.379987406730653
14,1.0,cossu,0.001,0.001,0.001,na
14,1.0,squish,0.001,0.001,0.001,na
14,1.0,sqs,0.001,0.001,0.001,na
14,1.0,poerma,-0.01,-0.01,-0.01,na
14,1.0,tns,0.04873375541486172,0.042989417989417994,0.05625000000000001,na
14,1.0,sqsrules_splitall,0.001,0.001,0.001,na
14,1.0,sqsrules_splitgreedy,0.001,0.001,0.001,na
14,1.0,sqsrules_greedywoalph,0.001,0.001,0.001,na
14,1.0,sqsrules_filter,0.001,0.001,0.001,na
14,1.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
11,0.4,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,22.96114664077759
11,0.4,cossu,0.40450148809523795,0.29418290043290035,0.6472023809523808,na
11,0.4,squish,0.6136363636363635,0.48214285714285715,0.84375,na
11,0.4,sqs,0.5357142857142857,0.39244186046511625,0.84375,na
11,0.4,poerma,0.12352387162211115,0.0667057902973396,0.8333333333333333,na
11,0.4,tns,0.5581937222626613,0.5451247165532882,0.5719047619047619,na
11,0.4,sqsrules_splitall,0.5357142857142857,0.39244186046511625,0.84375,na
11,0.4,sqsrules_splitgreedy,0.84375,0.84375,0.84375,na
11,0.4,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
11,0.4,sqsrules_filter,-0.01,-0.01,-0.01,na
11,0.4,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
17,0.8,secret,0.7904761904761903,0.7904761904761903,0.7904761904761904,20.68773829539617
17,0.8,cossu,0.5593530192435301,0.5337797619047617,0.5874999999999999,na
17,0.8,squish,0.703125,0.6026785714285714,0.84375,na
17,0.8,sqs,0.6887755102040816,0.5818965517241379,0.84375,na
17,0.8,poerma,0.11456023651145604,0.06150793650793651,0.8333333333333333,na
17,0.8,tns,0.5181585922449349,0.5665532879818596,0.47738095238095235,na
17,0.8,sqsrules_splitall,0.6887755102040816,0.5818965517241379,0.84375,na
17,0.8,sqsrules_splitgreedy,0.84375,0.84375,0.84375,na
17,0.8,sqsrules_greedywoalph,0.5370498614958449,0.6875,0.44062499999999993,na
17,0.8,sqsrules_filter,-0.01,-0.01,-0.01,na
17,0.8,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
7,0.6000000000000001,secret,0.8956577390053786,0.8788737717309147,0.9130952380952382,25.86457875172297
7,0.6000000000000001,cossu,0.4189203844091036,0.3162301587301586,0.6203769841269839,na
7,0.6000000000000001,squish,0.6346170447674703,0.5166790674603174,0.8223214285714284,na
7,0.6000000000000001,sqs,0.5625,0.421875,0.84375,na
7,0.6000000000000001,poerma,0.09921497595682251,0.052918227215980024,0.7929166666666665,na
7,0.6000000000000001,tns,0.5572229721014645,0.5546485260770977,0.5598214285714286,na
7,0.6000000000000001,sqsrules_splitall,0.5625,0.421875,0.84375,na
7,0.6000000000000001,sqsrules_splitgreedy,0.859375,0.859375,0.859375,na
7,0.6000000000000001,sqsrules_greedywoalph,0.6485682401066796,0.6846230158730159,0.6161210317460317,na
7,0.6000000000000001,sqsrules_filter,-0.01,-0.01,-0.01,na
7,0.6000000000000001,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
6,0.8,secret,0.7738095238095236,0.7738095238095236,0.7738095238095237,21.629821316401163
6,0.8,cossu,0.4895568651620812,0.4630476190476191,0.5192857142857142,na
6,0.8,squish,0.7180851063829787,0.625,0.84375,na
6,0.8,sqs,0.675,0.5625,0.84375,na
6,0.8,poerma,0.23202205831284461,0.48206349206349197,0.15277777777777776,na
6,0.8,tns,0.5567051027113739,0.591628873771731,0.5256746031746031,na
6,0.8,sqsrules_splitall,0.675,0.5625,0.84375,na
6,0.8,sqsrules_splitgreedy,0.84375,0.84375,0.84375,na
6,0.8,sqsrules_greedywoalph,0.6211730153079387,0.6875,0.5665178571428571,na
6,0.8,sqsrules_filter,-0.01,-0.01,-0.01,na
6,0.8,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
1,1.0,secret,0.001,0.001,0.001,11.838884087403615
1,1.0,cossu,0.001,0.001,0.001,na
1,1.0,squish,0.001,0.001,0.001,na
1,1.0,sqs,0.001,0.001,0.001,na
1,1.0,poerma,-0.01,-0.01,-0.01,na
1,1.0,tns,0.030864197530864192,0.027777777777777773,0.034722222222222224,na
1,1.0,sqsrules_splitall,0.001,0.001,0.001,na
1,1.0,sqsrules_splitgreedy,0.001,0.001,0.001,na
1,1.0,sqsrules_greedywoalph,0.001,0.001,0.001,na
1,1.0,sqsrules_filter,0.001,0.001,0.001,na
1,1.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
0,0.6000000000000001,secret,0.9175377468060393,0.8956916099773241,0.9404761904761905,24.367053496837617
0,0.6000000000000001,cossu,0.4353174571018255,0.3265079365079364,0.6528968253968253,na
0,0.6000000000000001,squish,0.6026785714285714,0.46875,0.84375,na
0,0.6000000000000001,sqs,0.5921052631578947,0.4560810810810811,0.84375,na
0,0.6000000000000001,poerma,0.11743198859763279,0.06316666666666668,0.8333333333333333,na
0,0.6000000000000001,tns,0.5784715684456002,0.5825963718820864,0.5744047619047619,na
0,0.6000000000000001,sqsrules_splitall,0.5921052631578947,0.4560810810810811,0.84375,na
0,0.6000000000000001,sqsrules_splitgreedy,0.8118386243386243,0.7749368686868686,0.8524305555555556,na
0,0.6000000000000001,sqsrules_greedywoalph,0.6211730153079387,0.6875,0.5665178571428571,na
0,0.6000000000000001,sqsrules_filter,-0.01,-0.01,-0.01,na
0,0.6000000000000001,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
11,0.2,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,33.794401180744174
11,0.2,cossu,-0.01,-0.01,-0.01,na
11,0.2,squish,-0.01,-0.01,-0.01,na
11,0.2,sqs,0.5037313432835822,0.35904255319148937,0.84375,na
11,0.2,poerma,0.09727116189433593,0.051650015137753566,0.8333333333333333,na
11,0.2,tns,0.5703563505465761,0.5568594104308391,0.5845238095238094,na
11,0.2,sqsrules_splitall,0.5037313432835822,0.35904255319148937,0.84375,na
11,0.2,sqsrules_splitgreedy,0.798611111111111,0.7320601851851851,0.8784722222222221,na
11,0.2,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
11,0.2,sqsrules_filter,-0.01,-0.01,-0.01,na
11,0.2,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
2,0.2,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,34.541225457191466
2,0.2,cossu,-0.01,-0.01,-0.01,na
2,0.2,squish,-0.01,-0.01,-0.01,na
2,0.2,sqs,0.506082423038729,0.361436170212766,0.84375,na
2,0.2,poerma,0.09827981519246945,0.052219161310070414,0.8333333333333333,na
2,0.2,tns,0.5780241019839422,0.5816893424036282,0.5744047619047619,na
2,0.2,sqsrules_splitall,0.506082423038729,0.361436170212766,0.84375,na
2,0.2,sqsrules_splitgreedy,0.7929586563307494,0.741243961352657,0.8524305555555556,na
2,0.2,sqsrules_greedywoalph,0.6560060089497081,0.6848845598845599,0.6294642857142856,na
2,0.2,sqsrules_filter,-0.01,-0.01,-0.01,na
2,0.2,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
0,0.2,secret,0.8965986394557822,0.8558441558441557,0.9414285714285715,33.19209095239639
0,0.2,cossu,-0.01,-0.01,-0.01,na
0,0.2,squish,-0.01,-0.01,-0.01,na
0,0.2,sqs,0.5113636363636364,0.36684782608695654,0.84375,na
0,0.2,poerma,0.13741134751773051,0.07487922705314011,0.8333333333333333,na
0,0.2,tns,0.5560723471908438,0.5409863945578234,0.5720238095238095,na
0,0.2,sqsrules_splitall,0.5113636363636364,0.36684782608695654,0.84375,na
0,0.2,sqsrules_splitgreedy,0.8316395663956639,0.8118386243386243,0.8524305555555556,na
0,0.2,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
0,0.2,sqsrules_filter,-0.01,-0.01,-0.01,na
0,0.2,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
9,0.4,secret,0.9175377468060393,0.8956916099773241,0.9404761904761905,30.38503340482712
9,0.4,cossu,-0.01,-0.01,-0.01,na
9,0.4,squish,0.6026785714285714,0.46875,0.84375,na
9,0.4,sqs,0.5625,0.421875,0.84375,na
9,0.4,poerma,0.11531045369157406,0.06197002923976608,0.8280555555555555,na
9,0.4,tns,0.5661084048563477,0.5489229024943312,0.5844047619047619,na
9,0.4,sqsrules_splitall,0.5625,0.421875,0.84375,na
9,0.4,sqsrules_splitgreedy,0.84375,0.84375,0.84375,na
9,0.4,sqsrules_greedywoalph,0.6211730153079387,0.6875,0.5665178571428571,na
9,0.4,sqsrules_filter,-0.01,-0.01,-0.01,na
9,0.4,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
10,1.0,secret,0.001,0.001,0.001,12.386806778113048
10,1.0,cossu,0.001,0.001,0.001,na
10,1.0,squish,0.001,0.001,0.001,na
10,1.0,sqs,0.001,0.001,0.001,na
10,1.0,poerma,-0.01,-0.01,-0.01,na
10,1.0,tns,0.0662694526063772,0.05277777777777778,0.08902777777777778,na
10,1.0,sqsrules_splitall,0.001,0.001,0.001,na
10,1.0,sqsrules_splitgreedy,0.001,0.001,0.001,na
10,1.0,sqsrules_greedywoalph,0.001,0.001,0.001,na
10,1.0,sqsrules_filter,0.001,0.001,0.001,na
10,1.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
11,0.6000000000000001,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,26.318630317846935
11,0.6000000000000001,cossu,0.42913255453927307,0.33287385129490377,0.6037103174603173,na
11,0.6000000000000001,squish,0.6162333736396615,0.4853571428571429,0.84375,na
11,0.6000000000000001,sqs,0.5818965517241379,0.4440789473684211,0.84375,na
11,0.6000000000000001,poerma,0.09252329352553883,0.04898076370944589,0.8333333333333333,na
11,0.6000000000000001,tns,0.5788991865795832,0.577154195011338,0.5806547619047618,na
11,0.6000000000000001,sqsrules_splitall,0.5818965517241379,0.4440789473684211,0.84375,na
11,0.6000000000000001,sqsrules_splitgreedy,0.84375,0.84375,0.84375,na
11,0.6000000000000001,sqsrules_greedywoalph,0.6211730153079387,0.6875,0.5665178571428571,na
11,0.6000000000000001,sqsrules_filter,-0.01,-0.01,-0.01,na
11,0.6000000000000001,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
3,0.4,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,31.282134823004405
3,0.4,cossu,-0.01,-0.01,-0.01,na
3,0.4,squish,0.5720338983050848,0.4326923076923077,0.84375,na
3,0.4,sqs,0.5443548387096774,0.4017857142857143,0.84375,na
3,0.4,poerma,0.124777770461579,0.06743772241992883,0.8333333333333333,na
3,0.4,tns,0.5704557249347975,0.560997732426304,0.5802380952380952,na
3,0.4,sqsrules_splitall,0.5443548387096774,0.4017857142857143,0.84375,na
3,0.4,sqsrules_splitgreedy,0.8035714285714286,0.7670454545454546,0.84375,na
3,0.4,sqsrules_greedywoalph,0.5370498614958449,0.6875,0.44062499999999993,na
3,0.4,sqsrules_filter,-0.01,-0.01,-0.01,na
3,0.4,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
2,0.6000000000000001,secret,0.9238095238095237,0.9238095238095239,0.9238095238095237,25.671745212872825
2,0.6000000000000001,cossu,0.43852459016393425,0.3262195121951218,0.6687499999999998,na
2,0.6000000000000001,squish,0.6276169950738917,0.49963235294117647,0.84375,na
2,0.6000000000000001,sqs,0.5818965517241379,0.4440789473684211,0.84375,na
2,0.6000000000000001,poerma,0.09050962411042654,0.04785353535353536,0.8333333333333333,na
2,0.6000000000000001,tns,0.5775499620943372,0.574886621315193,0.5802380952380952,na
2,0.6000000000000001,sqsrules_splitall,0.5818965517241379,0.4440789473684211,0.84375,na
2,0.6000000000000001,sqsrules_splitgreedy,0.84375,0.84375,0.84375,na
2,0.6000000000000001,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
2,0.6000000000000001,sqsrules_filter,-0.01,-0.01,-0.01,na
2,0.6000000000000001,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
6,0.2,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,31.104606795310975
6,0.2,cossu,-0.01,-0.01,-0.01,na
6,0.2,squish,-0.01,-0.01,-0.01,na
6,0.2,sqs,0.52734375,0.3835227272727273,0.84375,na
6,0.2,poerma,0.10219984415273034,0.05443805874840358,0.8333333333333333,na
6,0.2,tns,0.5581937222626613,0.5451247165532882,0.5719047619047619,na
6,0.2,sqsrules_splitall,0.52734375,0.3835227272727273,0.84375,na
6,0.2,sqsrules_splitgreedy,0.8118386243386243,0.7749368686868686,0.8524305555555556,na
