trial_num,param:rule_conf,method,F1,precision,recall,runtime
11,0.8999999999999999,poerma,0.16421072907637485,0.09107905982905984,0.8333333333333333,na
11,0.8999999999999999,tns,0.5243069367577541,0.5329365079365082,0.5159523809523809,na
11,0.8999999999999999,sqsrules_splitall,0.5037313432835822,0.35904255319148937,0.84375,na
11,0.8999999999999999,sqsrules_splitgreedy,0.8231707317073171,0.8035714285714286,0.84375,na
11,0.8999999999999999,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
11,0.8999999999999999,sqsrules_filter,-0.01,-0.01,-0.01,na
11,0.8999999999999999,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
12,0.1,secret,0.8735569985569986,0.8007605820105819,0.9609126984126984,14.706781506538391
12,0.1,cossu,0.6084142394822007,0.6666666666666667,0.5595238095238095,na
12,0.1,squish,0.84375,0.84375,0.84375,na
12,0.1,sqs,0.8035714285714286,0.7670454545454546,0.84375,na
12,0.1,poerma,-0.01,-0.01,-0.01,na
12,0.1,tns,0.5433974392383731,0.528174603174603,0.5595238095238095,na
12,0.1,sqsrules_splitall,0.8035714285714286,0.7670454545454546,0.84375,na
12,0.1,sqsrules_splitgreedy,1.0,1.0,1.0,na
12,0.1,sqsrules_greedywoalph,0.8062060889929743,0.9107142857142857,0.7232142857142858,na
12,0.1,sqsrules_filter,-0.01,-0.01,-0.01,na
12,0.1,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
4,0.5,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,23.041333011786143
4,0.5,cossu,0.45151515151515137,0.35476190476190467,0.6208333333333331,na
4,0.5,squish,0.6367924528301887,0.5113636363636364,0.84375,na
4,0.5,sqs,0.5532786885245901,0.4115853658536585,0.84375,na
4,0.5,poerma,0.09799865542741895,0.05206043956043957,0.8333333333333333,na
4,0.5,tns,0.5654458153274462,0.5531746031746033,0.5782738095238095,na
4,0.5,sqsrules_splitall,0.5532786885245901,0.4115853658536585,0.84375,na
4,0.5,sqsrules_splitgreedy,0.8674060116236831,0.8317550505050505,0.90625,na
4,0.5,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
4,0.5,sqsrules_filter,-0.01,-0.01,-0.01,na
4,0.5,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
19,0.30000000000000004,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,18.148967496554057
19,0.30000000000000004,cossu,0.5051115994796617,0.4317176870748299,0.6085714285714284,na
19,0.30000000000000004,squish,0.703125,0.6026785714285714,0.84375,na
19,0.30000000000000004,sqs,0.6617647058823529,0.5443548387096774,0.84375,na
19,0.30000000000000004,poerma,0.010305442191664313,0.005184779965961586,0.8333333333333333,na
19,0.30000000000000004,tns,0.5825635589638042,0.572732426303855,0.5927380952380952,na
19,0.30000000000000004,sqsrules_splitall,0.6617647058823529,0.5443548387096774,0.84375,na
19,0.30000000000000004,sqsrules_splitgreedy,0.9618055555555556,0.9618055555555556,0.9618055555555556,na
19,0.30000000000000004,sqsrules_greedywoalph,0.581334332833583,0.6875,0.5035714285714284,na
19,0.30000000000000004,sqsrules_filter,-0.01,-0.01,-0.01,na
19,0.30000000000000004,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
13,0.8999999999999999,secret,0.8737512183270101,0.8224292615596963,0.931904761904762,37.00806364615758
13,0.8999999999999999,cossu,-0.01,-0.01,-0.01,na
13,0.8999999999999999,squish,-0.01,-0.01,-0.01,na
13,0.8999999999999999,sqs,0.48913043478260876,0.34438775510204084,0.84375,na
13,0.8999999999999999,poerma,0.14815780326729233,0.08130662851692895,0.8333333333333333,na
13,0.8999999999999999,tns,0.5601798792061708,0.5410997732426306,0.5806547619047618,na
13,0.8999999999999999,sqsrules_splitall,0.48913043478260876,0.34438775510204084,0.84375,na
13,0.8999999999999999,sqsrules_splitgreedy,0.8181063122923588,0.7647515527950312,0.8794642857142858,na
13,0.8999999999999999,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
13,0.8999999999999999,sqsrules_filter,-0.01,-0.01,-0.01,na
13,0.8999999999999999,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
18,0.30000000000000004,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,19.320945978164673
18,0.30000000000000004,cossu,0.506802721088435,0.4281609195402297,0.6208333333333331,na
18,0.30000000000000004,squish,-0.01,-0.01,-0.01,na
18,0.30000000000000004,sqs,0.6367924528301887,0.5113636363636364,0.84375,na
18,0.30000000000000004,poerma,0.009867583396995162,0.004963176432917067,0.8333333333333333,na
18,0.30000000000000004,tns,0.5772923771274077,0.5743764172335601,0.5802380952380952,na
18,0.30000000000000004,sqsrules_splitall,0.6367924528301887,0.5113636363636364,0.84375,na
18,0.30000000000000004,sqsrules_splitgreedy,0.89917358671351,0.8275462962962963,0.984375,na
18,0.30000000000000004,sqsrules_greedywoalph,0.43179287305122493,0.6875,0.31473214285714285,na
18,0.30000000000000004,sqsrules_filter,-0.01,-0.01,-0.01,na
18,0.30000000000000004,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
1,0.30000000000000004,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,17.050739022096
1,0.30000000000000004,cossu,0.48485165050720164,0.40293650793650787,0.6085714285714284,na
1,0.30000000000000004,squish,-0.01,-0.01,-0.01,na
1,0.30000000000000004,sqs,0.6490384615384616,0.52734375,0.84375,na
1,0.30000000000000004,poerma,0.009968628065954032,0.005014487611613743,0.8283333333333331,na
1,0.30000000000000004,tns,0.5642959200404215,0.5492063492063494,0.5802380952380952,na
1,0.30000000000000004,sqsrules_splitall,0.6490384615384616,0.52734375,0.84375,na
1,0.30000000000000004,sqsrules_splitgreedy,0.975609756097561,0.9523809523809523,1.0,na
1,0.30000000000000004,sqsrules_greedywoalph,0.581334332833583,0.6875,0.5035714285714284,na
1,0.30000000000000004,sqsrules_filter,-0.01,-0.01,-0.01,na
1,0.30000000000000004,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
10,0.30000000000000004,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,16.803087377548216
10,0.30000000000000004,cossu,0.44884540913420723,0.355532212885154,0.6085714285714284,na
10,0.30000000000000004,squish,-0.01,-0.01,-0.01,na
10,0.30000000000000004,sqs,0.6367924528301887,0.5113636363636364,0.84375,na
10,0.30000000000000004,poerma,0.011161079580788543,0.005618162646632398,0.8333333333333333,na
10,0.30000000000000004,tns,0.5554631368826719,0.5455215419501135,0.5657738095238095,na
10,0.30000000000000004,sqsrules_splitall,0.6367924528301887,0.5113636363636364,0.84375,na
10,0.30000000000000004,sqsrules_splitgreedy,0.9494407694316302,0.9308862433862434,0.96875,na
10,0.30000000000000004,sqsrules_greedywoalph,0.5370498614958449,0.6875,0.44062499999999993,na
10,0.30000000000000004,sqsrules_filter,-0.01,-0.01,-0.01,na
10,0.30000000000000004,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
18,0.8999999999999999,secret,0.8917945936926416,0.8961309523809527,0.8875,36.61769007841746
18,0.8999999999999999,cossu,-0.01,-0.01,-0.01,na
18,0.8999999999999999,squish,-0.01,-0.01,-0.01,na
18,0.8999999999999999,sqs,0.5037313432835822,0.35904255319148937,0.84375,na
18,0.8999999999999999,poerma,0.16141247751585724,0.08936058700209644,0.8333333333333333,na
18,0.8999999999999999,tns,0.49035532994923875,0.5250000000000002,0.4600000000000001,na
18,0.8999999999999999,sqsrules_splitall,0.5037313432835822,0.35904255319148937,0.84375,na
18,0.8999999999999999,sqsrules_splitgreedy,0.7848837209302325,0.7336956521739131,0.84375,na
18,0.8999999999999999,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
18,0.8999999999999999,sqsrules_filter,-0.01,-0.01,-0.01,na
18,0.8999999999999999,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
12,0.7,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,32.93297667503357
12,0.7,cossu,-0.01,-0.01,-0.01,na
12,0.7,squish,0.6026785714285714,0.46875,0.84375,na
12,0.7,sqs,0.5192307692307693,0.375,0.84375,na
12,0.7,poerma,0.11631873379724383,0.06252291895856253,0.8333333333333333,na
12,0.7,tns,0.577577823562815,0.5689342403628119,0.5864880952380952,na
12,0.7,sqsrules_splitall,0.5192307692307693,0.375,0.84375,na
12,0.7,sqsrules_splitgreedy,0.8316395663956639,0.8118386243386243,0.8524305555555556,na
12,0.7,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
12,0.7,sqsrules_filter,-0.01,-0.01,-0.01,na
12,0.7,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
13,0.7,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,25.676210884253184
13,0.7,cossu,-0.01,-0.01,-0.01,na
13,0.7,squish,-0.01,-0.01,-0.01,na
13,0.7,sqs,0.5357142857142857,0.39244186046511625,0.84375,na
13,0.7,poerma,0.11188522170396176,0.059968354430379754,0.8333333333333333,na
13,0.7,tns,0.556791477314335,0.5368480725623586,0.5782738095238095,na
13,0.7,sqsrules_splitall,0.5357142857142857,0.39244186046511625,0.84375,na
13,0.7,sqsrules_splitgreedy,0.84375,0.84375,0.84375,na
13,0.7,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
13,0.7,sqsrules_filter,-0.01,-0.01,-0.01,na
13,0.7,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
3,0.1,secret,0.9523809523809522,0.9523809523809522,0.9523809523809523,12.028577363491058
3,0.1,cossu,0.6084142394822007,0.6666666666666667,0.5595238095238095,na
3,0.1,squish,0.8035714285714286,0.7670454545454546,0.84375,na
3,0.1,sqs,0.8148663124455884,0.7962490551776266,0.834375,na
3,0.1,poerma,-0.01,-0.01,-0.01,na
3,0.1,tns,0.5539125392277254,0.5484126984126982,0.5595238095238095,na
3,0.1,sqsrules_splitall,0.8148663124455884,0.7962490551776266,0.834375,na
3,0.1,sqsrules_splitgreedy,0.9412499999999999,0.9412499999999999,0.9412499999999999,na
3,0.1,sqsrules_greedywoalph,0.825071411568674,0.8713235294117647,0.7834821428571429,na
3,0.1,sqsrules_filter,-0.01,-0.01,-0.01,na
3,0.1,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
15,0.8999999999999999,secret,0.7693970496225427,0.6891636141636143,0.8707738095238096,37.408048725128175
15,0.8999999999999999,cossu,-0.01,-0.01,-0.01,na
15,0.8999999999999999,squish,0.5492505353319058,0.4071428571428572,0.84375,na
15,0.8999999999999999,sqs,0.5113636363636364,0.36684782608695654,0.84375,na
15,0.8999999999999999,poerma,0.1548170344138745,0.08533533533533534,0.8333333333333333,na
15,0.8999999999999999,tns,0.3874763916742928,0.5247165532879821,0.30714285714285716,na
15,0.8999999999999999,sqsrules_splitall,0.5172258297258296,0.37105331262939956,0.853422619047619,na
15,0.8999999999999999,sqsrules_splitgreedy,0.8100313768918419,0.757203243616287,0.87078373015873,na
15,0.8999999999999999,sqsrules_greedywoalph,0.581334332833583,0.6875,0.5035714285714284,na
15,0.8999999999999999,sqsrules_filter,-0.01,-0.01,-0.01,na
15,0.8999999999999999,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
16,0.7,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,29.46895126104355
16,0.7,cossu,-0.01,-0.01,-0.01,na
16,0.7,squish,0.5625,0.421875,0.84375,na
16,0.7,sqs,0.5357142857142857,0.39244186046511625,0.84375,na
16,0.7,poerma,0.1211869284389589,0.06534482758620691,0.8333333333333333,na
16,0.7,tns,0.556791477314335,0.5368480725623586,0.5782738095238095,na
16,0.7,sqsrules_splitall,0.5357142857142857,0.39244186046511625,0.84375,na
16,0.7,sqsrules_splitgreedy,0.8231707317073171,0.8035714285714286,0.84375,na
16,0.7,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
16,0.7,sqsrules_filter,-0.01,-0.01,-0.01,na
16,0.7,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
5,0.30000000000000004,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,17.430165616671243
5,0.30000000000000004,cossu,0.506802721088435,0.4281609195402297,0.6208333333333331,na
5,0.30000000000000004,squish,0.6887755102040816,0.5818965517241379,0.84375,na
5,0.30000000000000004,sqs,0.625,0.4963235294117647,0.84375,na
5,0.30000000000000004,poerma,0.009344360226456872,0.0046985229276895945,0.8333333333333333,na
5,0.30000000000000004,tns,0.5589533694353961,0.5409863945578234,0.5781547619047619,na
5,0.30000000000000004,sqsrules_splitall,0.625,0.4963235294117647,0.84375,na
5,0.30000000000000004,sqsrules_splitgreedy,0.975609756097561,0.9523809523809523,1.0,na
5,0.30000000000000004,sqsrules_greedywoalph,0.5370498614958449,0.6875,0.44062499999999993,na
5,0.30000000000000004,sqsrules_filter,-0.01,-0.01,-0.01,na
5,0.30000000000000004,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
4,0.7,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,22.657071594397227
4,0.7,cossu,-0.01,-0.01,-0.01,na
4,0.7,squish,0.625,0.4963235294117647,0.84375,na
4,0.7,sqs,0.52734375,0.3835227272727273,0.84375,na
4,0.7,poerma,0.13998670310999486,0.07641129032258066,0.8333333333333333,na
4,0.7,tns,0.5446306545631432,0.5251133786848076,0.5656547619047619,na
4,0.7,sqsrules_splitall,0.52734375,0.3835227272727273,0.84375,na
4,0.7,sqsrules_splitgreedy,0.8035714285714286,0.7670454545454546,0.84375,na
4,0.7,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
4,0.7,sqsrules_filter,-0.01,-0.01,-0.01,na
4,0.7,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
18,0.7,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,31.85722833077113
18,0.7,cossu,-0.01,-0.01,-0.01,na
18,0.7,squish,-0.01,-0.01,-0.01,na
18,0.7,sqs,0.5443548387096774,0.4017857142857143,0.84375,na
18,0.7,poerma,0.11490766949723684,0.06170828809265292,0.8333333333333333,na
18,0.7,tns,0.5704557249347975,0.560997732426304,0.5802380952380952,na
18,0.7,sqsrules_splitall,0.5443548387096774,0.4017857142857143,0.84375,na
18,0.7,sqsrules_splitgreedy,0.8231707317073171,0.8035714285714286,0.84375,na
18,0.7,sqsrules_greedywoalph,0.6211730153079387,0.6875,0.5665178571428571,na
18,0.7,sqsrules_filter,-0.01,-0.01,-0.01,na
18,0.7,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
1,0.5,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,23.108022475242613
1,0.5,cossu,0.43486590038314155,0.3318713450292396,0.6305555555555553,na
1,0.5,squish,0.6026785714285714,0.46875,0.84375,na
1,0.5,sqs,0.5818965517241379,0.4440789473684211,0.84375,na
1,0.5,poerma,0.08849726595839585,0.046746622553074164,0.8280555555555555,na
1,0.5,tns,0.556791477314335,0.5368480725623586,0.5782738095238095,na
1,0.5,sqsrules_splitall,0.5818965517241379,0.4440789473684211,0.84375,na
1,0.5,sqsrules_splitgreedy,0.8732196091421001,0.8564814814814815,0.890625,na
1,0.5,sqsrules_greedywoalph,0.6211730153079387,0.6875,0.5665178571428571,na
1,0.5,sqsrules_filter,-0.01,-0.01,-0.01,na
1,0.5,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
7,0.1,secret,0.8930588216740907,0.8630772005772005,0.9251984126984129,13.203286731243134
7,0.1,cossu,0.5737538148524924,0.6666666666666666,0.5035714285714286,na
7,0.1,squish,0.8035714285714286,0.7670454545454546,0.84375,na
7,0.1,sqs,0.7828151113036587,0.7324447895100069,0.840625,na
7,0.1,poerma,-0.01,-0.01,-0.01,na
7,0.1,tns,0.5397817277986364,0.5396825396825395,0.5398809523809525,na
7,0.1,sqsrules_splitall,0.7828151113036587,0.7324447895100069,0.840625,na
7,0.1,sqsrules_splitgreedy,0.9380881672889816,0.9454365079365079,0.9308531746031747,na
7,0.1,sqsrules_greedywoalph,0.7846793673742859,0.86328125,0.7191964285714285,na
7,0.1,sqsrules_filter,-0.01,-0.01,-0.01,na
7,0.1,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
19,0.5,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,24.589053336779276
19,0.5,cossu,0.4281609195402298,0.3267543859649122,0.6208333333333331,na
19,0.5,squish,0.6490384615384616,0.52734375,0.84375,na
19,0.5,sqs,0.5625,0.421875,0.84375,na
19,0.5,poerma,0.08862982242864417,0.04680384087791496,0.8333333333333333,na
19,0.5,tns,0.5560723471908438,0.5409863945578234,0.5720238095238095,na
19,0.5,sqsrules_splitall,0.5625,0.421875,0.84375,na
19,0.5,sqsrules_splitgreedy,0.8376434079368065,0.8033459595959596,0.875,na
19,0.5,sqsrules_greedywoalph,0.6211730153079387,0.6875,0.5665178571428571,na
19,0.5,sqsrules_filter,-0.01,-0.01,-0.01,na
19,0.5,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
4,0.1,secret,0.9085789871504156,0.8672799422799421,0.9540079365079365,10.992568242549897
4,0.1,cossu,0.6084142394822007,0.6666666666666667,0.5595238095238095,na
4,0.1,squish,0.8231707317073171,0.8035714285714286,0.84375,na
4,0.1,sqs,0.8201219512195123,0.8005952380952381,0.840625,na
4,0.1,poerma,-0.01,-0.01,-0.01,na
4,0.1,tns,0.5406542382348833,0.5230158730158728,0.5595238095238095,na
4,0.1,sqsrules_splitall,0.8201219512195123,0.8005952380952381,0.840625,na
4,0.1,sqsrules_splitgreedy,0.97875,0.97875,0.97875,na
4,0.1,sqsrules_greedywoalph,0.8187711864406779,0.8828125,0.7633928571428572,na
4,0.1,sqsrules_filter,-0.01,-0.01,-0.01,na
4,0.1,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
14,0.8999999999999999,secret,0.7856284381634203,0.7180952380952382,0.8671825396825398,36.89797613620758
14,0.8999999999999999,cossu,-0.01,-0.01,-0.01,na
14,0.8999999999999999,squish,0.5055933852140079,0.3609375000000001,0.84375,na
14,0.8999999999999999,sqs,0.4963235294117647,0.3515625,0.84375,na
14,0.8999999999999999,poerma,0.07689532314075678,0.04030732860520095,0.8333333333333333,na
14,0.8999999999999999,tns,0.4473441072379343,0.5008503401360547,0.4041666666666667,na
14,0.8999999999999999,sqsrules_splitall,0.4963235294117647,0.3515625,0.84375,na
14,0.8999999999999999,sqsrules_splitgreedy,0.8118386243386243,0.7749368686868686,0.8524305555555556,na
14,0.8999999999999999,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
14,0.8999999999999999,sqsrules_filter,-0.01,-0.01,-0.01,na
14,0.8999999999999999,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
11,0.30000000000000004,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,17.829235724608104
11,0.30000000000000004,cossu,0.462946075488723,0.3712842712842712,0.6147023809523808,na
11,0.30000000000000004,squish,0.675,0.5625,0.84375,na
11,0.30000000000000004,sqs,0.6367924528301887,0.5113636363636364,0.84375,na
11,0.30000000000000004,poerma,0.010655717214139293,0.005362141082492059,0.8333333333333333,na
11,0.30000000000000004,tns,0.574530572511965,0.5689342403628119,0.5802380952380952,na
11,0.30000000000000004,sqsrules_splitall,0.6367924528301887,0.5113636363636364,0.84375,na
11,0.30000000000000004,sqsrules_splitgreedy,0.872093023255814,0.8152173913043478,0.9375,na
11,0.30000000000000004,sqsrules_greedywoalph,0.7043502318718382,0.7395833333333334,0.6723214285714285,na
11,0.30000000000000004,sqsrules_filter,-0.01,-0.01,-0.01,na
11,0.30000000000000004,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
17,0.7,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,27.506405047575633
17,0.7,cossu,-0.01,-0.01,-0.01,na
17,0.7,squish,0.5921052631578947,0.4560810810810811,0.84375,na
17,0.7,sqs,0.5443548387096774,0.4017857142857143,0.84375,na
17,0.7,poerma,0.10445383814249833,0.055718954248366016,0.8333333333333333,na
17,0.7,tns,0.5601798792061708,0.5410997732426306,0.5806547619047618,na
17,0.7,sqsrules_splitall,0.5443548387096774,0.4017857142857143,0.84375,na
17,0.7,sqsrules_splitgreedy,0.7848837209302325,0.7336956521739131,0.84375,na
17,0.7,sqsrules_greedywoalph,0.581334332833583,0.6875,0.5035714285714284,na
17,0.7,sqsrules_filter,-0.01,-0.01,-0.01,na
17,0.7,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
7,0.5,secret,0.9233449477351915,0.901360544217687,0.9464285714285714,24.065622536341348
7,0.5,cossu,0.4074003360317702,0.31181318681318676,0.5874999999999998,na
7,0.5,squish,0.6000682580514006,0.4723922902494331,0.8223214285714284,na
7,0.5,sqs,0.5357142857142857,0.39244186046511625,0.84375,na
7,0.5,poerma,0.10000499011971793,0.0533679571923198,0.7929166666666665,na
7,0.5,tns,0.5437348381521547,0.5646825396825398,0.5242857142857142,na
7,0.5,sqsrules_splitall,0.5357142857142857,0.39244186046511625,0.84375,na
7,0.5,sqsrules_splitgreedy,0.8336289310555755,0.8112373737373737,0.8572916666666666,na
7,0.5,sqsrules_greedywoalph,0.6211730153079387,0.6875,0.5665178571428571,na
7,0.5,sqsrules_filter,-0.01,-0.01,-0.01,na
7,0.5,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
6,0.7,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,29.78418126900991
6,0.7,cossu,-0.01,-0.01,-0.01,na
6,0.7,squish,-0.01,-0.01,-0.01,na
6,0.7,sqs,0.5443548387096774,0.4017857142857143,0.84375,na
6,0.7,poerma,0.11490766949723684,0.06170828809265292,0.8333333333333333,na
6,0.7,tns,0.5683084203649155,0.5568594104308392,0.5802380952380952,na
6,0.7,sqsrules_splitall,0.5443548387096774,0.4017857142857143,0.84375,na
6,0.7,sqsrules_splitgreedy,0.8316395663956639,0.8118386243386243,0.8524305555555556,na
6,0.7,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
6,0.7,sqsrules_filter,-0.01,-0.01,-0.01,na
6,0.7,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
1,0.8999999999999999,secret,0.7854640985757809,0.7616341991341993,0.8108333333333334,31.09925410350164
1,0.8999999999999999,cossu,-0.01,-0.01,-0.01,na
1,0.8999999999999999,squish,0.5084241823587711,0.3638297872340426,0.84375,na
1,0.8999999999999999,sqs,0.4963235294117647,0.3515625,0.84375,na
1,0.8999999999999999,poerma,0.15521178425122376,0.08563131313131313,0.8280555555555555,na
1,0.8999999999999999,tns,0.5008655663585241,0.540873015873016,0.4663690476190476,na
1,0.8999999999999999,sqsrules_splitall,0.4963235294117647,0.3515625,0.84375,na
1,0.8999999999999999,sqsrules_splitgreedy,0.799512987012987,0.7328869047619048,0.8794642857142858,na
1,0.8999999999999999,sqsrules_greedywoalph,0.6199959928863112,0.6846230158730159,0.5665178571428571,na
1,0.8999999999999999,sqsrules_filter,-0.01,-0.01,-0.01,na
1,0.8999999999999999,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
0,0.5,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,18.547667729854584
0,0.5,cossu,0.43811533726874813,0.3403439153439153,0.6147023809523808,na
0,0.5,squish,0.6367924528301887,0.5113636363636364,0.84375,na
0,0.5,sqs,0.5720338983050848,0.4326923076923077,0.84375,na
0,0.5,poerma,0.09983263696265347,0.05309679427326487,0.8333333333333333,na
0,0.5,tns,0.5661084048563477,0.5489229024943312,0.5844047619047619,na
0,0.5,sqsrules_splitall,0.5720338983050848,0.4326923076923077,0.84375,na
0,0.5,sqsrules_splitgreedy,0.8716778159464835,0.8396464646464646,0.90625,na
0,0.5,sqsrules_greedywoalph,0.6211730153079387,0.6875,0.5665178571428571,na
0,0.5,sqsrules_filter,-0.01,-0.01,-0.01,na
0,0.5,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
11,0.1,secret,0.9240030971738287,0.9020030234315948,0.9471031746031745,13.708549225330353
11,0.1,cossu,0.6084142394822007,0.6666666666666667,0.5595238095238095,na
11,0.1,squish,0.8231707317073171,0.8035714285714286,0.84375,na
11,0.1,sqs,0.8014357769062983,0.7657377344877344,0.840625,na
11,0.1,poerma,-0.01,-0.01,-0.01,na
11,0.1,tns,0.5465305135116456,0.534126984126984,0.5595238095238095,na
11,0.1,sqsrules_splitall,0.8014357769062983,0.7657377344877344,0.840625,na
11,0.1,sqsrules_splitgreedy,0.9619759645619907,0.9457671957671957,0.97875,na
11,0.1,sqsrules_greedywoalph,0.8187711864406779,0.8828125,0.7633928571428572,na
11,0.1,sqsrules_filter,-0.01,-0.01,-0.01,na
11,0.1,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
2,0.1,secret,0.8263802622498274,0.7310286935286935,0.9503373015873015,14.012771145502727
2,0.1,cossu,0.6084142394822007,0.6666666666666667,0.5595238095238095,na
2,0.1,squish,0.84375,0.84375,0.84375,na
2,0.1,sqs,0.8231707317073171,0.8035714285714286,0.84375,na
2,0.1,poerma,-0.01,-0.01,-0.01,na
2,0.1,tns,0.5395921864889914,0.5210317460317458,0.5595238095238095,na
2,0.1,sqsrules_splitall,0.8231707317073171,0.8035714285714286,0.84375,na
2,0.1,sqsrules_splitgreedy,0.975609756097561,0.9523809523809523,1.0,na
2,0.1,sqsrules_greedywoalph,0.83134684147795,0.8611111111111112,0.8035714285714286,na
2,0.1,sqsrules_filter,-0.01,-0.01,-0.01,na
2,0.1,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
0,0.1,secret,0.9416957026713123,0.9192743764172333,0.9652380952380952,13.847759958108266
0,0.1,cossu,0.6084142394822007,0.6666666666666667,0.5595238095238095,na
0,0.1,squish,0.8201219512195123,0.8005952380952381,0.840625,na
0,0.1,sqs,0.7336956521739131,0.6490384615384616,0.84375,na
0,0.1,poerma,-0.01,-0.01,-0.01,na
0,0.1,tns,0.5395921864889914,0.5210317460317458,0.5595238095238095,na
0,0.1,sqsrules_splitall,0.7336956521739131,0.6490384615384616,0.84375,na
0,0.1,sqsrules_splitgreedy,1.0,1.0,1.0,na
0,0.1,sqsrules_greedywoalph,0.793966697080292,0.9479166666666666,0.6830357142857143,na
0,0.1,sqsrules_filter,-0.01,-0.01,-0.01,na
0,0.1,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
9,0.30000000000000004,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,17.702579581737517
9,0.30000000000000004,cossu,0.4947777502770443,0.41239417989417976,0.6182936507936507,na
9,0.30000000000000004,squish,-0.01,-0.01,-0.01,na
9,0.30000000000000004,sqs,0.6617647058823529,0.5443548387096774,0.84375,na
9,0.30000000000000004,poerma,0.011460046879464815,0.005769950655096137,0.8280555555555555,na
9,0.30000000000000004,tns,0.5768886131232992,0.5798185941043086,0.5739880952380952,na
9,0.30000000000000004,sqsrules_splitall,0.6617647058823529,0.5443548387096774,0.84375,na
9,0.30000000000000004,sqsrules_splitgreedy,0.96875,0.96875,0.96875,na
9,0.30000000000000004,sqsrules_greedywoalph,0.43179287305122493,0.6875,0.31473214285714285,na
9,0.30000000000000004,sqsrules_filter,-0.01,-0.01,-0.01,na
9,0.30000000000000004,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
10,0.8999999999999999,secret,0.9045946463380674,0.9170634920634922,0.8924603174603174,32.49870694478353
10,0.8999999999999999,cossu,-0.01,-0.01,-0.01,na
10,0.8999999999999999,squish,-0.01,-0.01,-0.01,na
10,0.8999999999999999,sqs,0.5192307692307693,0.375,0.84375,na
10,0.8999999999999999,poerma,0.075407981046341,0.03949074074074075,0.8333333333333333,na
10,0.8999999999999999,tns,0.48860976156766284,0.5208616780045354,0.46011904761904765,na
