trial_num,param:rule_tail_size,method,F1,precision,recall,runtime
8,3.0,squish,0.5818965517241379,0.4440789473684211,0.84375,na
8,3.0,sqs,0.5443548387096774,0.4017857142857143,0.84375,na
8,3.0,poerma,0.12743174216815203,0.06902726902726902,0.8280555555555555,na
8,3.0,tns,0.5481352090991984,0.5294784580498869,0.5681547619047619,na
8,3.0,sqsrules_splitall,0.5443548387096774,0.4017857142857143,0.84375,na
8,3.0,sqsrules_splitgreedy,0.8035714285714286,0.7670454545454546,0.84375,na
8,3.0,sqsrules_greedywoalph,0.6211730153079387,0.6875,0.5665178571428571,na
8,3.0,sqsrules_filter,-0.01,-0.01,-0.01,na
8,3.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
14,7.0,secret,0.8772727272727272,0.8041666666666666,0.9650000000000001,103.8147759238879
14,7.0,cossu,-0.01,-0.01,-0.01,na
14,7.0,squish,-0.01,-0.01,-0.01,na
14,7.0,sqs,0.3709938088355924,0.2365582191780822,0.859375,na
14,7.0,poerma,0.00815543454519151,0.004097768723358565,0.8333333333333333,na
14,7.0,tns,0.4823830062439438,0.4570406445406445,0.5107007575757575,na
14,7.0,sqsrules_splitall,0.39048312584649075,0.24897260273972607,0.9046875,na
14,7.0,sqsrules_splitgreedy,0.87765522875817,0.8377618092691623,0.9215379901960784,na
14,7.0,sqsrules_greedywoalph,0.4957155746908771,0.7168964460784314,0.3788352272727272,na
14,7.0,sqsrules_filter,-0.01,-0.01,-0.01,na
14,7.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
13,11.0,secret,0.846460006736938,0.7632136645962734,0.9500895445134574,174.3955468217532
13,11.0,cossu,-0.01,-0.01,-0.01,na
13,11.0,squish,-0.01,-0.01,-0.01,na
13,11.0,sqs,0.3325320512820512,0.20585317460317457,0.8645833333333333,na
13,11.0,poerma,0.0007479279142582402,0.0003741321734809805,0.831738095238095,na
13,11.0,tns,0.44778469487146927,0.41556776556776576,0.4854166666666667,na
13,11.0,sqsrules_splitall,0.36324673369187926,0.22644582470669436,0.917572463768116,na
13,11.0,sqsrules_splitgreedy,0.8951926475786499,0.8738785369220154,0.917572463768116,na
13,11.0,sqsrules_greedywoalph,0.3124762262192173,0.7248654244306418,0.19916666666666666,na
13,11.0,sqsrules_filter,-0.01,-0.01,-0.01,na
13,11.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
11,9.0,secret,0.8740031897926636,0.8011695906432751,0.9614035087719299,129.35554512341818
11,9.0,cossu,-0.01,-0.01,-0.01,na
11,9.0,squish,0.3592548667904687,0.2271731961482654,0.8582581453634084,na
11,9.0,sqs,0.356896551724138,0.22499999999999998,0.8625,na
11,9.0,poerma,0.0022297784725834368,0.001116382808103321,0.8333333333333333,na
11,9.0,tns,0.4612096643251031,0.4328163899592472,0.4935897435897436,na
11,9.0,sqsrules_splitall,0.3890791388305357,0.24572632880903567,0.9339035087719297,na
11,9.0,sqsrules_splitgreedy,0.8599492918342371,0.8038656423667869,0.9244454887218044,na
11,9.0,sqsrules_greedywoalph,0.3807579462102689,0.725,0.2581730769230769,na
11,9.0,sqsrules_filter,-0.01,-0.01,-0.01,na
11,9.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
12,1.0,secret,0.8335329341317368,0.8700000000000004,0.8,20.714076213041942
12,1.0,cossu,0.725882194183928,0.7480392156862742,0.7049999999999998,na
12,1.0,squish,-0.01,-0.01,-0.01,na
12,1.0,sqs,0.6902654867256639,0.6000000000000002,0.8125,na
12,1.0,poerma,0.7455148419572135,0.6893333333333332,0.8116666666666665,na
12,1.0,tns,0.7471923536439663,0.7571428571428568,0.7374999999999998,na
12,1.0,sqsrules_splitall,0.6902654867256639,0.6000000000000002,0.8125,na
12,1.0,sqsrules_splitgreedy,0.8540145985401462,0.9000000000000004,0.8125,na
12,1.0,sqsrules_greedywoalph,0.8540145985401462,0.9000000000000004,0.8125,na
12,1.0,sqsrules_filter,-0.01,-0.01,-0.01,na
12,1.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
14,11.0,secret,0.7535988308366824,0.6198958124624323,0.9608385093167702,175.04902441898983
14,11.0,cossu,-0.01,-0.01,-0.01,na
14,11.0,squish,0.3807132301307595,0.24455041845274544,0.8589873188405797,na
14,11.0,sqs,0.3325320512820512,0.20585317460317457,0.8645833333333333,na
14,11.0,poerma,0.0005626824753579727,0.00028143643552498124,0.831738095238095,na
14,11.0,tns,0.4422662281302819,0.40763125763125774,0.4833333333333333,na
14,11.0,sqsrules_splitall,0.36407383184613973,0.22655452035886828,0.9264039855072465,na
14,11.0,sqsrules_splitgreedy,0.8907004830917873,0.8502140974967063,0.9352355072463766,na
14,11.0,sqsrules_greedywoalph,0.3709667847862767,0.727493961352657,0.2489583333333333,na
14,11.0,sqsrules_filter,-0.01,-0.01,-0.01,na
14,11.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
4,5.0,secret,0.9271064301552109,0.9050324675324678,0.950284090909091,47.456932977835336
4,5.0,cossu,-0.01,-0.01,-0.01,na
4,5.0,squish,-0.01,-0.01,-0.01,na
4,5.0,sqs,0.44372294372294374,0.2997076023391813,0.8541666666666667,na
4,5.0,poerma,0.02806201550387597,0.014271296559119438,0.8333333333333333,na
4,5.0,tns,0.5128543231228577,0.49508692365835216,0.5319444444444443,na
4,5.0,sqsrules_splitall,0.44372294372294374,0.2997076023391813,0.8541666666666667,na
4,5.0,sqsrules_splitgreedy,0.8416197623514698,0.8215811965811968,0.8626602564102566,na
4,5.0,sqsrules_greedywoalph,0.2779747832939322,0.7083333333333334,0.17291666666666666,na
4,5.0,sqsrules_filter,-0.01,-0.01,-0.01,na
4,5.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
19,3.0,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,35.779699846108755
19,3.0,cossu,-0.01,-0.01,-0.01,na
19,3.0,squish,0.6026785714285714,0.46875,0.84375,na
19,3.0,sqs,0.5192307692307693,0.375,0.84375,na
19,3.0,poerma,0.1295014270966175,0.07020576131687244,0.8333333333333333,na
19,3.0,tns,0.5744060699009611,0.5628117913832202,0.5864880952380952,na
19,3.0,sqsrules_splitall,0.5192307692307693,0.375,0.84375,na
19,3.0,sqsrules_splitgreedy,0.8316395663956639,0.8118386243386243,0.8524305555555556,na
19,3.0,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
19,3.0,sqsrules_filter,-0.01,-0.01,-0.01,na
19,3.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
13,9.0,secret,0.8701932656880057,0.7991209641751439,0.9551417606516293,89.3994079152743
13,9.0,cossu,-0.01,-0.01,-0.01,na
13,9.0,squish,-0.01,-0.01,-0.01,na
13,9.0,sqs,0.35447298494242696,0.22307692307692312,0.8625,na
13,9.0,poerma,0.002157073120543191,0.0010799342585682623,0.8333333333333333,na
13,9.0,tns,0.46896453760571927,0.44065815137243713,0.5011571761571761,na
13,9.0,sqsrules_splitall,0.3838179025586986,0.24259196256100288,0.9185635964912281,na
13,9.0,sqsrules_splitgreedy,0.88093149540518,0.8408891547049446,0.9249780701754388,na
13,9.0,sqsrules_greedywoalph,0.32109661522302657,0.7210108604845447,0.20653846153846156,na
13,9.0,sqsrules_filter,-0.01,-0.01,-0.01,na
13,9.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
7,11.0,secret,0.7962152769158534,0.6825942768411714,0.955215320910973,130.2230945666631
7,11.0,cossu,-0.01,-0.01,-0.01,na
7,11.0,squish,0.46505358604330094,0.31975308641975314,0.8523938923395444,na
7,11.0,sqs,0.352891156462585,0.22168803418803415,0.8645833333333333,na
7,11.0,poerma,0.0007383382850299153,0.0003693333871249713,0.830142857142857,na
7,11.0,tns,0.4437799982919122,0.41021062271062286,0.4833333333333333,na
7,11.0,sqsrules_splitall,0.3871504445211609,0.24409884801189152,0.9352355072463769,na
7,11.0,sqsrules_splitgreedy,0.8699865183687228,0.8132482671707626,0.9352355072463769,na
7,11.0,sqsrules_greedywoalph,0.17513762586542,0.7258212560386473,0.09958333333333333,na
7,11.0,sqsrules_filter,-0.01,-0.01,-0.01,na
7,11.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
18,3.0,secret,0.8901984493234257,0.8503968253968254,0.9339087301587302,30.468160088857015
18,3.0,cossu,-0.01,-0.01,-0.01,na
18,3.0,squish,-0.01,-0.01,-0.01,na
18,3.0,sqs,0.5357142857142857,0.39244186046511625,0.84375,na
18,3.0,poerma,0.12193377672888508,0.06577932098765432,0.8333333333333333,na
18,3.0,tns,0.5704557249347975,0.560997732426304,0.5802380952380952,na
18,3.0,sqsrules_splitall,0.5357142857142857,0.39244186046511625,0.84375,na
18,3.0,sqsrules_splitgreedy,0.7929586563307494,0.741243961352657,0.8524305555555556,na
18,3.0,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
18,3.0,sqsrules_filter,-0.01,-0.01,-0.01,na
18,3.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
1,3.0,secret,0.9394841269841269,0.9394841269841269,0.9394841269841269,31.455808420976002
1,3.0,cossu,-0.01,-0.01,-0.01,na
1,3.0,squish,-0.01,-0.01,-0.01,na
1,3.0,sqs,0.5192307692307693,0.375,0.84375,na
1,3.0,poerma,0.1361433605039013,0.07416885389326335,0.8280555555555555,na
1,3.0,tns,0.5704557249347975,0.560997732426304,0.5802380952380952,na
1,3.0,sqsrules_splitall,0.5192307692307693,0.375,0.84375,na
1,3.0,sqsrules_splitgreedy,0.84375,0.84375,0.84375,na
1,3.0,sqsrules_greedywoalph,0.6211730153079387,0.6875,0.5665178571428571,na
1,3.0,sqsrules_filter,-0.01,-0.01,-0.01,na
1,3.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
10,3.0,secret,0.9464285714285715,0.9464285714285714,0.9464285714285715,31.354491023222604
10,3.0,cossu,-0.01,-0.01,-0.01,na
10,3.0,squish,-0.01,-0.01,-0.01,na
10,3.0,sqs,0.5113636363636364,0.36684782608695654,0.84375,na
10,3.0,poerma,0.11188522170396176,0.059968354430379754,0.8333333333333333,na
10,3.0,tns,0.5683084203649155,0.5568594104308392,0.5802380952380952,na
10,3.0,sqsrules_splitall,0.5113636363636364,0.36684782608695654,0.84375,na
10,3.0,sqsrules_splitgreedy,0.8010335917312662,0.748792270531401,0.861111111111111,na
10,3.0,sqsrules_greedywoalph,0.6211730153079387,0.6875,0.5665178571428571,na
10,3.0,sqsrules_filter,-0.01,-0.01,-0.01,na
10,3.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
4,11.0,secret,0.7621151138716357,0.6350959282263631,0.9526438923395446,245.4880799651146
4,11.0,cossu,-0.01,-0.01,-0.01,na
4,11.0,squish,-0.01,-0.01,-0.01,na
4,11.0,sqs,0.32936507936507936,0.20343137254901958,0.8645833333333333,na
4,11.0,poerma,0.0006929425771240382,0.0003466168429710833,0.8250714285714285,na
4,11.0,tns,0.4462600299197607,0.41446886446886466,0.4833333333333333,na
4,11.0,sqsrules_splitall,0.36062428206291847,0.22388917306052863,0.9264039855072465,na
4,11.0,sqsrules_splitgreedy,0.801186200378072,0.7087416387959867,0.9213641304347826,na
4,11.0,sqsrules_greedywoalph,0.09317661091799992,0.7241485507246377,0.049791666666666665,na
4,11.0,sqsrules_filter,-0.01,-0.01,-0.01,na
4,11.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
18,9.0,secret,0.8149940658918451,0.7227774966261811,0.9341831140350878,130.5422219634056
18,9.0,cossu,-0.01,-0.01,-0.01,na
18,9.0,squish,-0.01,-0.01,-0.01,na
18,9.0,sqs,0.3631578947368421,0.23,0.8625,na
18,9.0,poerma,0.002177185090114165,0.001090016445589072,0.8333333333333333,na
18,9.0,tns,0.42944054754346284,0.41560344417487277,0.44423076923076926,na
18,9.0,sqsrules_splitall,0.3987812350252384,0.2535171261487052,0.9339035087719297,na
18,9.0,sqsrules_splitgreedy,0.8687474500204,0.8120900076277655,0.9339035087719297,na
18,9.0,sqsrules_greedywoalph,0.1806624658985637,0.7210108604845447,0.10326923076923075,na
18,9.0,sqsrules_filter,-0.01,-0.01,-0.01,na
18,9.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
12,7.0,secret,0.7027449311159909,0.5529843840370156,0.9637499999999999,95.69819806814193
12,7.0,cossu,-0.01,-0.01,-0.01,na
12,7.0,squish,0.4058720781163199,0.26567307692307696,0.859375,na
12,7.0,sqs,0.3819444444444445,0.24553571428571427,0.859375,na
12,7.0,poerma,0.007604049850828379,0.0038194509024532166,0.8333333333333333,na
12,7.0,tns,0.47901898482069555,0.450547138047138,0.5113320707070705,na
12,7.0,sqsrules_splitall,0.40349387838924233,0.26040541216486596,0.8956250000000001,na
12,7.0,sqsrules_splitgreedy,0.8956250000000001,0.8956250000000001,0.8956250000000001,na
12,7.0,sqsrules_greedywoalph,0.5395518219236006,0.7157843137254902,0.4329545454545454,na
12,7.0,sqsrules_filter,-0.01,-0.01,-0.01,na
12,7.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
17,11.0,secret,0.9064147688060733,0.8652140974967062,0.9517355072463769,183.9171801050504
17,11.0,cossu,-0.01,-0.01,-0.01,na
17,11.0,squish,0.45849728407368745,0.31305797101449273,0.8563260869565216,na
17,11.0,sqs,0.33576051779935273,0.20833333333333331,0.8645833333333333,na
17,11.0,poerma,0.0007539591550343854,0.0003771512065432932,0.8284047619047618,na
17,11.0,tns,0.4462600299197607,0.41446886446886466,0.4833333333333333,na
17,11.0,sqsrules_splitall,0.3692443534694332,0.22950410337000174,0.9440670289855071,na
17,11.0,sqsrules_splitgreedy,0.8391706924315621,0.7552536231884058,0.9440670289855071,na
17,11.0,sqsrules_greedywoalph,0.17513762586542,0.7258212560386473,0.09958333333333333,na
17,11.0,sqsrules_filter,-0.01,-0.01,-0.01,na
17,11.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
13,7.0,secret,0.8896481841897758,0.8326677159157976,0.9549999999999998,80.25322853724161
13,7.0,cossu,-0.01,-0.01,-0.01,na
13,7.0,squish,-0.01,-0.01,-0.01,na
13,7.0,sqs,0.3819444444444445,0.24553571428571427,0.859375,na
13,7.0,poerma,0.00807277383316829,0.004056032978722404,0.8333333333333333,na
13,7.0,tns,0.4796149555423375,0.4496753246753247,0.5138257575757575,na
13,7.0,sqsrules_splitall,0.39,0.2507142857142857,0.8775000000000001,na
13,7.0,sqsrules_splitgreedy,0.8865625000000001,0.8865625000000001,0.8865624999999999,na
13,7.0,sqsrules_greedywoalph,0.5399258607068205,0.7171023965141612,0.4329545454545454,na
13,7.0,sqsrules_filter,-0.01,-0.01,-0.01,na
13,7.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
3,1.0,secret,0.8335329341317368,0.8700000000000004,0.8,15.638492111365
3,1.0,cossu,0.7186445259702645,0.741111111111111,0.6974999999999999,na
3,1.0,squish,0.7323943661971833,0.666666666666667,0.8125,na
3,1.0,sqs,0.6902654867256639,0.6000000000000002,0.8125,na
3,1.0,poerma,0.801070192005036,0.7712121212121211,0.8333333333333333,na
3,1.0,tns,0.7777057768026462,0.7746031746031744,0.7808333333333332,na
3,1.0,sqsrules_splitall,0.6902654867256639,0.6000000000000002,0.8125,na
3,1.0,sqsrules_splitgreedy,0.8540145985401462,0.9000000000000004,0.8125,na
3,1.0,sqsrules_greedywoalph,0.8540145985401462,0.9000000000000004,0.8125,na
3,1.0,sqsrules_filter,-0.01,-0.01,-0.01,na
3,1.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
15,9.0,secret,0.8893454566649183,0.8313446660128585,0.9560463659147871,122.66267312367758
15,9.0,cossu,-0.01,-0.01,-0.01,na
15,9.0,squish,0.42109481607537064,0.27925964103807904,0.855704887218045,na
15,9.0,sqs,0.35567010309278346,0.22402597402597402,0.8625,na
15,9.0,poerma,0.002224720432623536,0.0011138470152399404,0.8333333333333333,na
15,9.0,tns,0.4595705368312723,0.4299383156526014,0.4935897435897436,na
15,9.0,sqsrules_splitall,0.3896303635419513,0.2467939328841585,0.9249780701754385,na
15,9.0,sqsrules_splitgreedy,0.8604447164422686,0.8043287566742948,0.9249780701754385,na
15,9.0,sqsrules_greedywoalph,0.3802847542113499,0.7215807375581811,0.2581730769230769,na
15,9.0,sqsrules_filter,-0.01,-0.01,-0.01,na
15,9.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
16,7.0,secret,0.8263377926421404,0.730991124260355,0.9502884615384616,68.1076294263204
16,7.0,cossu,-0.01,-0.01,-0.01,na
16,7.0,squish,0.49965298868230784,0.35362144857943173,0.8511397058823528,na
16,7.0,sqs,0.390625,0.25275735294117646,0.859375,na
16,7.0,poerma,0.007356095580628351,0.0036943534003471192,0.8333333333333333,na
16,7.0,tns,0.4836692492555353,0.4593554593554593,0.5107007575757575,na
16,7.0,sqsrules_splitall,0.39886363636363636,0.2580882352941177,0.8775000000000001,na
16,7.0,sqsrules_splitgreedy,0.8403841769265846,0.7855765132139814,0.9034129901960783,na
16,7.0,sqsrules_greedywoalph,0.4473352845085761,0.71875,0.3247159090909091,na
16,7.0,sqsrules_filter,-0.01,-0.01,-0.01,na
16,7.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
5,3.0,secret,0.9175377468060393,0.8956916099773241,0.9404761904761905,33.96175238291423
5,3.0,cossu,-0.01,-0.01,-0.01,na
5,3.0,squish,0.6026785714285714,0.46875,0.84375,na
5,3.0,sqs,0.5443548387096774,0.4017857142857143,0.84375,na
5,3.0,poerma,0.10057217011738336,0.05351537978656623,0.8333333333333333,na
5,3.0,tns,0.5639550032150806,0.5447845804988665,0.5845238095238094,na
5,3.0,sqsrules_splitall,0.5443548387096774,0.4017857142857143,0.84375,na
5,3.0,sqsrules_splitgreedy,0.8201058201058201,0.7828282828282828,0.861111111111111,na
5,3.0,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
5,3.0,sqsrules_filter,-0.01,-0.01,-0.01,na
5,3.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
2,11.0,secret,0.7109404049463947,0.5650046008741659,0.9585170807453416,198.01736187537512
2,11.0,cossu,-0.01,-0.01,-0.01,na
2,11.0,squish,0.34281197615063874,0.21398013955984965,0.861496376811594,na
2,11.0,sqs,0.3390522875816993,0.21087398373983737,0.8645833333333333,na
2,11.0,poerma,0.0005829871732383694,0.0002915955845105102,0.8333333333333333,na
2,11.0,tns,0.4437799982919122,0.41021062271062286,0.4833333333333333,na
2,11.0,sqsrules_splitall,0.3711747727452734,0.23208024036762115,0.9264039855072463,na
2,11.0,sqsrules_splitgreedy,0.8417704216073782,0.7716228864734301,0.925947463768116,na
2,11.0,sqsrules_greedywoalph,0.17523462376403554,0.7291666666666666,0.09958333333333333,na
2,11.0,sqsrules_filter,-0.01,-0.01,-0.01,na
2,11.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
4,7.0,secret,0.8774465910937683,0.8239800267933259,0.9383333333333332,81.30386794408163
4,7.0,cossu,-0.01,-0.01,-0.01,na
4,7.0,squish,-0.01,-0.01,-0.01,na
4,7.0,sqs,0.3997093023255814,0.2604166666666667,0.859375,na
4,7.0,poerma,0.008086154815410664,0.0040627888112915855,0.8333333333333333,na
4,7.0,tns,0.49177522136792934,0.46927609427609424,0.516540404040404,na
4,7.0,sqsrules_splitall,0.4165697674418605,0.27140151515151517,0.8956250000000001,na
4,7.0,sqsrules_splitgreedy,0.8956250000000001,0.8956250000000001,0.8956250000000001,na
4,7.0,sqsrules_greedywoalph,0.446924172340037,0.7166316526610644,0.3247159090909091,na
4,7.0,sqsrules_filter,-0.01,-0.01,-0.01,na
4,7.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
18,7.0,secret,0.8457644108702609,0.7810158999497236,0.9222190799396681,95.25699885686238
18,7.0,cossu,-0.01,-0.01,-0.01,na
18,7.0,squish,-0.01,-0.01,-0.01,na
18,7.0,sqs,0.4044117647058824,0.2644230769230769,0.859375,na
18,7.0,poerma,0.009141940933759907,0.0045972914800890005,0.7983766968325791,na
18,7.0,tns,0.4183527778362702,0.42794011544011534,0.40918560606060617,na
18,7.0,sqsrules_splitall,0.42543540945790087,0.2781693061840121,0.9040502450980392,na
18,7.0,sqsrules_splitgreedy,0.8201304282220243,0.7739023870417733,0.8722320632798575,na
18,7.0,sqsrules_greedywoalph,0.10065934570850948,0.71875,0.054119318181818185,na
18,7.0,sqsrules_filter,-0.01,-0.01,-0.01,na
18,7.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
1,5.0,secret,0.9469696969696971,0.9469696969696972,0.946969696969697,47.113539020220436
1,5.0,cossu,-0.01,-0.01,-0.01,na
1,5.0,squish,-0.01,-0.01,-0.01,na
1,5.0,sqs,0.46171171171171177,0.31635802469135804,0.8541666666666667,na
1,5.0,poerma,0.051836698735675396,0.027054119904407807,0.6173765817515819,na
1,5.0,tns,0.4995639971568216,0.4708994708994708,0.5319444444444443,na
1,5.0,sqsrules_splitall,0.46672809172809177,0.3197951739618407,0.8634469696969698,na
1,5.0,sqsrules_splitgreedy,0.8514412416851442,0.8311688311688312,0.8727272727272728,na
1,5.0,sqsrules_greedywoalph,0.5585906571654791,0.7083333333333333,0.4611111111111111,na
1,5.0,sqsrules_filter,-0.01,-0.01,-0.01,na
1,5.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
7,1.0,secret,0.8165749235474009,0.8450000000000003,0.79,15.987973920504253
7,1.0,cossu,0.6658046938482864,0.726923076923077,0.6141666666666665,na
7,1.0,squish,0.7042169677795356,0.6273809523809526,0.8025,na
7,1.0,sqs,0.6902654867256639,0.6000000000000002,0.8125,na
7,1.0,poerma,0.7887249736564803,0.8316666666666664,0.7499999999999999,na
7,1.0,tns,0.7333189410907519,0.7730158730158727,0.6974999999999999,na
7,1.0,sqsrules_splitall,0.6902654867256639,0.6000000000000002,0.8125,na
7,1.0,sqsrules_splitgreedy,0.8387059990084286,0.8783333333333336,0.8025,na
7,1.0,sqsrules_greedywoalph,0.806896551724138,0.9000000000000004,0.73125,na
7,1.0,sqsrules_filter,-0.01,-0.01,-0.01,na
7,1.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
0,11.0,secret,0.8431365495695693,0.7632136645962734,0.9417562111801244,167.66002495288848
0,11.0,cossu,-0.01,-0.01,-0.01,na
0,11.0,squish,0.3745610452811224,0.2395808172302737,0.8579076086956523,na
0,11.0,sqs,0.3336314071398805,0.20669642857142853,0.8645833333333333,na
0,11.0,poerma,0.0008187699370010038,0.00040958734540515066,0.8285476190476189,na
0,11.0,tns,0.4462600299197607,0.41446886446886466,0.4833333333333333,na
0,11.0,sqsrules_splitall,0.3648915065607092,0.22666321601104214,0.9352355072463767,na
0,11.0,sqsrules_splitgreedy,0.9038087663485332,0.8822895100069016,0.9264039855072463,na
0,11.0,sqsrules_greedywoalph,0.17523462376403554,0.7291666666666666,0.09958333333333333,na
0,11.0,sqsrules_filter,-0.01,-0.01,-0.01,na
0,11.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
19,5.0,secret,0.9514860139860142,0.9514860139860142,0.9514860139860142,49.37676867246628
19,5.0,cossu,-0.01,-0.01,-0.01,na
19,5.0,squish,0.41831842366836236,0.27698412698412705,0.8541666666666667,na
19,5.0,sqs,0.44956140350877194,0.30505952380952384,0.8541666666666667,na
19,5.0,poerma,0.030304856813737305,0.015433046159303142,0.8333333333333333,na
19,5.0,tns,0.5108599777796243,0.49138321995464845,0.5319444444444443,na
19,5.0,sqsrules_splitall,0.44956140350877194,0.30505952380952384,0.8541666666666667,na
19,5.0,sqsrules_splitgreedy,0.8003946810764992,0.7336951243201243,0.8804341491841493,na
19,5.0,sqsrules_greedywoalph,0.4647562582345191,0.7083333333333334,0.3458333333333333,na
19,5.0,sqsrules_filter,-0.01,-0.01,-0.01,na
19,5.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
4,1.0,secret,0.8335329341317368,0.8700000000000004,0.8,15.899651877085368
4,1.0,cossu,0.7710389351838682,0.7763157894736838,0.7658333333333333,na
4,1.0,squish,-0.01,-0.01,-0.01,na
4,1.0,sqs,0.6902654867256639,0.6000000000000002,0.8125,na
4,1.0,poerma,0.801070192005036,0.7712121212121211,0.8333333333333333,na
4,1.0,tns,0.692765701520749,0.6880952380952378,0.6974999999999999,na
4,1.0,sqsrules_splitall,0.6902654867256639,0.6000000000000002,0.8125,na
4,1.0,sqsrules_splitgreedy,0.8540145985401462,0.9000000000000004,0.8125,na
4,1.0,sqsrules_greedywoalph,0.8540145985401462,0.9000000000000004,0.8125,na
4,1.0,sqsrules_filter,-0.01,-0.01,-0.01,na
4,1.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
8,11.0,secret,0.785598667834086,0.6649666238309414,0.9596981584395772,177.69312051137288
8,11.0,cossu,-0.01,-0.01,-0.01,na
8,11.0,squish,0.3882946695767635,0.25102394454946436,0.8568659420289855,na
8,11.0,sqs,0.3143939393939394,0.1921296296296296,0.8645833333333333,na
8,11.0,poerma,0.0006899593823713332,0.0003451231128435962,0.830142857142857,na
8,11.0,tns,0.4501934584064427,0.4213064713064715,0.4833333333333333,na
8,11.0,sqsrules_splitall,0.34441892861952556,0.21145088566827705,0.9279440572775813,na
8,11.0,sqsrules_splitgreedy,0.8617711493090665,0.8055686830497797,0.9264039855072463,na
8,11.0,sqsrules_greedywoalph,0.3124762262192173,0.7248654244306418,0.19916666666666666,na
8,11.0,sqsrules_filter,-0.01,-0.01,-0.01,na
8,11.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
14,9.0,secret,0.8008269287636586,0.6874715675743983,0.9589447884416925,163.79093846082688
14,9.0,cossu,-0.01,-0.01,-0.01,na
14,9.0,squish,-0.01,-0.01,-0.01,na
14,9.0,sqs,0.3427741935483871,0.21388888888888888,0.8625,na
14,9.0,poerma,0.002418818041671028,0.001211166776065165,0.8333333333333333,na
14,9.0,tns,0.4639355114427613,0.4376425162139449,0.4935897435897436,na
14,9.0,sqsrules_splitall,0.37428218843464667,0.23460657817382968,0.9249780701754388,na
14,9.0,sqsrules_splitgreedy,0.924978070175439,0.9249780701754391,0.9249780701754388,na
14,9.0,sqsrules_greedywoalph,0.3212545764839531,0.7226065162907268,0.20653846153846156,na
14,9.0,sqsrules_filter,-0.01,-0.01,-0.01,na
14,9.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
11,3.0,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,33.931723511219026
11,3.0,cossu,-0.01,-0.01,-0.01,na
11,3.0,squish,0.5625,0.421875,0.84375,na
11,3.0,sqs,0.5443548387096774,0.4017857142857143,0.84375,na
11,3.0,poerma,0.14643992098256464,0.08027306967984935,0.8333333333333333,na
11,3.0,tns,0.5641462643777087,0.5489229024943313,0.5802380952380952,na
11,3.0,sqsrules_splitall,0.5443548387096774,0.4017857142857143,0.84375,na
11,3.0,sqsrules_splitgreedy,0.8316395663956639,0.8118386243386243,0.8524305555555556,na
11,3.0,sqsrules_greedywoalph,0.6572033898305084,0.6875,0.6294642857142856,na
11,3.0,sqsrules_filter,-0.01,-0.01,-0.01,na
11,3.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
17,7.0,secret,0.9249880439980869,0.9029645191409896,0.9481127450980391,86.45557463169098
17,7.0,cossu,-0.01,-0.01,-0.01,na
17,7.0,squish,0.3207347405216456,0.19715909090909092,0.859375,na
17,7.0,sqs,0.3791390563250968,0.24322183098591552,0.859375,na
17,7.0,poerma,0.008310991588545466,0.004176444309047145,0.828469079939668,na
17,7.0,tns,0.4836692492555353,0.4593554593554593,0.5107007575757575,na
